#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.872215e-01	3.668134e-01	1.143960e-05	1.533636e-03
2.906938e-01	3.704891e-01	1.551241e-05	1.889273e-03
2.941582e-01	3.756521e-01	2.076019e-05	1.828933e-03
2.976220e-01	3.810157e-01	1.204547e-05	1.627239e-03
3.010665e-01	3.871162e-01	1.451154e-05	1.540858e-03
3.045370e-01	3.900873e-01	1.737018e-05	1.848885e-03
3.079664e-01	3.972131e-01	1.329046e-05	1.433778e-03
3.114380e-01	4.008108e-01	1.527705e-05	1.662853e-03
3.149276e-01	4.067034e-01	1.311989e-05	1.807414e-03
3.183929e-01	4.115234e-01	1.686674e-05	1.271290e-03
3.218415e-01	4.166469e-01	2.133627e-05	1.524035e-03
3.253042e-01	4.216138e-01	1.125425e-05	1.623421e-03
3.287533e-01	4.252175e-01	1.033039e-05	1.273631e-03
3.322128e-01	4.294882e-01	1.323004e-05	1.302773e-03
3.356893e-01	4.347072e-01	1.764173e-05	9.826007e-04
3.391060e-01	4.374877e-01	1.593481e-05	1.019931e-03
3.425720e-01	4.415175e-01	1.418069e-05	1.102716e-03
3.460481e-01	4.455029e-01	5.627988e-06	1.018803e-03
3.494943e-01	4.490870e-01	9.554505e-06	1.372445e-03
3.529746e-01	4.531595e-01	1.124872e-05	8.735505e-04
3.564417e-01	4.546474e-01	1.107429e-05	1.362370e-03
3.598863e-01	4.594423e-01	1.162115e-05	1.204453e-03
3.633429e-01	4.628235e-01	1.186192e-05	7.884910e-04
3.668155e-01	4.662087e-01	1.576265e-05	9.562026e-04
3.702852e-01	4.694695e-01	9.140597e-06	7.636043e-04
3.737382e-01	4.722011e-01	9.403140e-06	7.226396e-04
3.771729e-01	4.758651e-01	1.363878e-05	6.808811e-04
3.806393e-01	4.781032e-01	1.205876e-05	9.913776e-04
3.841057e-01	4.815968e-01	1.150543e-05	8.261438e-04
3.875589e-01	4.845036e-01	1.383213e-05	6.736876e-04
3.910435e-01	4.862595e-01	1.380485e-05	8.083248e-04
3.944701e-01	4.896007e-01	1.780318e-05	5.927042e-04
3.978460e-01	4.919686e-01	3.423616e-05	8.171089e-04
4.012108e-01	4.934224e-01	2.429431e-05	7.080369e-04
4.045586e-01	4.949949e-01	4.312033e-05	8.616798e-04
4.081109e-01	4.954410e-01	4.807057e-05	7.722485e-04
4.113940e-01	4.996007e-01	6.181343e-05	1.652244e-03
4.147367e-01	5.007381e-01	9.382255e-05	3.170821e-03
4.183209e-01	5.033036e-01	1.456136e-04	3.816092e-03
