#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.223855e-01	5.813626e-03	3.866785e-04	8.812249e-04
1.263050e-01	5.630046e-03	2.958944e-04	1.267838e-03
1.307245e-01	5.158111e-03	3.022176e-04	2.674115e-04
1.341918e-01	6.120314e-03	3.081114e-04	1.026423e-03
1.386842e-01	6.177203e-03	2.933033e-04	8.229248e-04
1.419860e-01	6.597264e-03	3.196770e-04	8.801947e-04
1.466019e-01	4.540141e-03	3.034808e-04	3.654806e-04
1.507160e-01	5.759541e-03	2.294941e-04	5.517110e-04
1.551872e-01	5.122408e-03	4.071887e-04	1.267594e-03
1.593260e-01	6.429320e-03	1.649724e-04	1.084354e-03
1.627616e-01	5.940800e-03	2.649438e-04	7.754541e-04
1.667866e-01	5.926742e-03	2.037947e-04	3.774887e-04
1.711524e-01	5.739764e-03	1.116796e-04	8.581384e-04
1.751153e-01	6.328215e-03	2.079955e-04	1.185699e-03
1.788905e-01	6.363829e-03	2.138400e-04	8.747808e-04
1.831198e-01	7.306761e-03	1.397960e-04	6.678602e-04
1.873177e-01	6.656393e-03	1.074699e-04	4.557796e-04
1.912770e-01	5.617585e-03	2.415116e-04	4.619992e-04
1.952564e-01	7.445852e-03	1.709743e-04	6.967281e-04
1.993463e-01	6.877492e-03	1.427936e-04	6.338033e-04
2.033700e-01	7.676414e-03	1.452614e-04	3.934197e-04
2.075710e-01	8.526174e-03	1.585761e-04	6.656978e-04
2.113042e-01	8.545457e-03	1.115705e-04	5.274750e-04
2.158754e-01	9.971917e-03	1.678867e-04	6.132597e-04
2.196073e-01	1.012269e-02	2.022465e-04	6.119495e-04
2.238933e-01	1.141840e-02	1.266442e-04	5.427733e-04
2.278890e-01	1.169371e-02	1.892664e-04	7.850775e-04
2.317932e-01	1.233991e-02	1.039131e-04	5.516525e-04
2.360690e-01	1.301299e-02	1.114895e-04	7.601347e-04
2.400367e-01	1.322413e-02	9.537446e-05	7.373781e-04
2.441801e-01	1.518581e-02	6.537064e-05	7.801308e-04
2.482588e-01	1.544040e-02	1.032059e-04	5.105889e-04
2.520328e-01	1.545360e-02	1.227723e-04	8.994658e-04
2.561610e-01	1.889314e-02	9.100216e-05	1.013551e-03
2.602629e-01	1.936333e-02	6.416090e-05	4.978912e-04
2.642658e-01	2.142023e-02	1.129749e-04	8.922744e-04
2.683866e-01	2.271171e-02	8.454888e-05	9.503947e-04
2.724877e-01	2.466024e-02	8.109842e-05	9.062113e-04
2.764847e-01	2.795022e-02	6.561306e-05	1.151924e-03
2.805584e-01	3.088164e-02	5.225073e-05	1.000977e-03
2.846385e-01	3.524810e-02	8.632057e-05	1.327633e-03
2.886952e-01	3.884595e-02	4.022729e-05	1.423436e-03
2.928753e-01	4.416870e-02	4.887688e-05	8.080346e-04
2.968361e-01	5.118703e-02	5.502052e-05	1.663753e-03
3.009548e-01	5.478601e-02	3.232394e-05	1.629002e-03
3.050135e-01	6.428592e-02	6.033004e-05	1.753159e-03
3.089872e-01	7.421014e-02	3.912693e-05	2.262117e-03
3.129547e-01	8.114312e-02	3.300920e-05	2.358963e-03
3.170762e-01	9.351315e-02	4.296775e-05	1.504089e-03
3.210878e-01	1.050942e-01	4.264418e-05	2.534177e-03
3.252315e-01	1.174289e-01	3.157653e-05	2.236521e-03
3.293415e-01	1.291798e-01	3.363472e-05	2.552339e-03
3.333314e-01	1.503416e-01	2.150077e-05	1.758277e-03
3.373878e-01	1.642650e-01	2.744553e-05	3.148054e-03
3.414440e-01	1.795329e-01	2.310673e-05	2.477661e-03
3.455101e-01	1.947816e-01	1.748156e-05	1.368261e-03
3.495588e-01	2.159841e-01	1.561634e-05	1.707554e-03
3.536268e-01	2.297528e-01	1.973143e-05	1.846881e-03
3.576757e-01	2.472423e-01	1.998622e-05	2.313243e-03
3.617315e-01	2.633432e-01	1.303724e-05	2.356907e-03
3.657445e-01	2.818781e-01	1.591791e-05	2.312725e-03
3.698422e-01	3.012796e-01	1.871466e-05	1.491665e-03
3.739131e-01	3.190695e-01	9.436094e-06	1.783393e-03
3.779631e-01	3.341617e-01	1.329298e-05	2.207908e-03
3.820569e-01	3.479226e-01	9.852964e-06	1.659251e-03
3.861011e-01	3.632299e-01	1.265962e-05	1.427203e-03
3.901246e-01	3.789060e-01	1.086248e-05	1.301952e-03
3.941882e-01	3.932952e-01	1.327538e-05	1.324280e-03
3.982615e-01	4.061096e-01	1.441725e-05	9.665806e-04
4.023228e-01	4.190043e-01	7.112756e-06	1.210386e-03
4.063765e-01	4.302067e-01	5.540235e-06	7.944055e-04
4.104357e-01	4.427660e-01	1.075471e-05	1.142462e-03
4.144959e-01	4.520345e-01	1.138094e-05	1.115850e-03
4.185657e-01	4.635406e-01	1.334195e-05	8.153448e-04
4.226208e-01	4.726496e-01	1.309142e-05	1.104367e-03
4.266677e-01	4.817618e-01	9.242484e-06	8.849818e-04
4.307345e-01	4.912789e-01	6.823436e-06	1.148754e-03
4.347950e-01	4.988450e-01	1.151630e-05	6.533999e-04
4.388568e-01	5.073925e-01	9.366901e-06	1.065811e-03
