#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
3.181283e-01	8.304700e-02	3.178304e-05	2.610062e-03
3.224837e-01	9.655557e-02	2.433589e-05	3.182631e-03
3.267421e-01	1.059532e-01	3.229156e-05	4.465079e-03
3.310050e-01	1.185077e-01	2.548865e-05	4.123810e-03
3.352073e-01	1.346592e-01	2.872273e-05	3.855143e-03
3.396087e-01	1.463490e-01	4.281252e-05	3.621596e-03
3.437950e-01	1.622485e-01	1.763694e-05	3.791614e-03
3.480476e-01	1.807750e-01	1.696422e-05	4.824278e-03
3.523194e-01	1.924230e-01	2.446453e-05	5.205871e-03
3.565931e-01	2.144660e-01	3.026434e-05	2.755381e-03
3.608172e-01	2.328728e-01	1.904164e-05	5.406875e-03
3.651203e-01	2.508851e-01	1.824142e-05	4.049319e-03
3.693765e-01	2.645429e-01	1.981390e-05	4.552982e-03
3.736466e-01	2.809901e-01	1.607676e-05	4.512265e-03
3.779263e-01	3.001353e-01	1.841051e-05	3.200803e-03
3.821758e-01	3.131271e-01	2.059738e-05	2.775017e-03
3.864215e-01	3.310538e-01	1.568435e-05	3.590224e-03
3.906887e-01	3.456762e-01	1.472194e-05	3.642609e-03
3.949715e-01	3.623046e-01	1.253531e-05	2.656844e-03
3.992314e-01	3.780021e-01	1.623714e-05	2.288613e-03
4.034889e-01	3.903469e-01	1.434585e-05	2.462584e-03
4.077517e-01	4.036802e-01	6.502190e-06	2.059168e-03
4.120067e-01	4.158671e-01	1.747255e-05	2.361440e-03
4.162574e-01	4.270099e-01	1.438070e-05	1.947480e-03
4.205371e-01	4.374609e-01	1.585564e-05	2.402550e-03
4.247937e-01	4.487485e-01	1.188048e-05	1.240234e-03
4.290811e-01	4.596600e-01	1.027615e-05	1.861070e-03
4.333543e-01	4.686000e-01	8.172894e-06	1.472012e-03
4.376133e-01	4.780564e-01	1.519325e-05	1.287114e-03
4.418646e-01	4.858210e-01	1.174402e-05	8.712735e-04
4.461311e-01	4.947854e-01	9.677469e-06	1.011374e-03
4.503891e-01	5.016226e-01	1.082601e-05	1.114360e-03
4.546393e-01	5.107159e-01	1.295838e-05	8.466639e-04
4.589077e-01	5.158087e-01	8.546834e-06	1.034090e-03
4.631750e-01	5.238780e-01	1.253530e-05	8.450799e-04
4.674578e-01	5.290454e-01	1.186775e-05	8.689542e-04
4.717029e-01	5.344064e-01	1.339728e-05	4.360396e-04
4.759673e-01	5.400712e-01	1.039051e-05	5.095595e-04
4.802454e-01	5.455254e-01	6.765777e-06	3.753723e-04
4.845128e-01	5.511075e-01	6.810824e-06	4.958807e-04
4.887700e-01	5.548147e-01	6.044238e-06	6.552450e-04
4.930287e-01	5.597377e-01	1.285553e-05	4.230940e-04
4.972926e-01	5.641744e-01	8.864972e-06	5.889338e-04
5.015523e-01	5.688831e-01	7.973124e-06	4.339740e-04
5.058149e-01	5.721673e-01	1.397513e-05	6.087784e-04
5.100682e-01	5.757120e-01	1.721340e-05	5.339033e-04
5.143282e-01	5.787858e-01	1.330682e-05	4.913594e-04
5.184905e-01	5.818527e-01	3.138376e-05	5.076361e-04
5.225480e-01	5.847833e-01	5.691889e-05	8.810720e-04
5.265432e-01	5.881982e-01	6.285082e-05	1.318495e-03
5.307570e-01	5.880300e-01	7.302715e-05	8.269263e-04
5.344217e-01	5.916312e-01	1.207351e-04	3.599057e-03
