#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
6.796073e-02	1.018098e-02	3.428649e-04	1.148196e-03
7.289737e-02	1.031374e-02	4.194521e-04	1.123218e-03
7.739314e-02	8.940078e-03	3.051350e-04	1.246965e-03
8.145346e-02	9.777149e-03	2.942979e-04	7.277270e-04
8.635679e-02	9.739458e-03	1.746488e-04	1.097468e-03
9.110961e-02	9.486361e-03	2.371787e-04	5.665080e-04
9.515017e-02	9.807990e-03	2.816131e-04	4.973050e-04
9.979445e-02	9.939559e-03	2.440593e-04	6.992670e-04
1.046139e-01	8.225931e-03	2.250129e-04	5.295377e-04
1.089553e-01	9.996326e-03	1.888010e-04	9.696944e-04
1.133229e-01	9.845984e-03	1.857384e-04	6.596874e-04
1.177556e-01	1.008038e-02	1.831066e-04	7.872921e-04
1.223771e-01	8.799385e-03	1.840998e-04	6.369210e-04
1.268460e-01	9.816918e-03	1.904921e-04	4.633268e-04
1.315591e-01	9.255915e-03	1.516939e-04	4.400748e-04
1.362146e-01	9.636666e-03	1.788996e-04	4.941554e-04
1.404528e-01	9.254134e-03	1.732139e-04	1.097891e-03
1.452247e-01	1.035368e-02	1.791827e-04	8.251178e-04
1.496209e-01	9.438867e-03	1.577619e-04	6.960389e-04
1.542639e-01	1.145968e-02	1.475140e-04	6.401355e-04
1.587624e-01	1.080953e-02	9.744999e-05	9.414520e-04
1.633655e-01	1.059296e-02	1.239779e-04	5.829532e-04
1.679394e-01	1.099870e-02	1.635626e-04	8.010774e-04
1.722916e-01	1.200473e-02	1.044565e-04	6.742389e-04
1.771058e-01	1.183871e-02	1.509407e-04	7.247559e-04
1.817602e-01	1.346790e-02	9.178703e-05	9.388659e-04
1.860325e-01	1.388170e-02	1.205018e-04	1.055672e-03
1.906910e-01	1.366961e-02	1.406331e-04	5.055749e-04
1.951378e-01	1.550844e-02	9.519224e-05	9.087212e-04
1.996516e-01	1.574713e-02	4.600383e-05	1.202937e-03
2.040996e-01	1.737303e-02	1.052245e-04	1.062160e-03
2.086308e-01	1.863319e-02	8.780420e-05	1.634412e-03
2.134256e-01	2.177287e-02	6.660829e-05	5.506485e-04
2.177571e-01	2.147815e-02	1.284335e-04	1.236037e-03
2.223957e-01	2.213958e-02	7.639508e-05	1.309855e-03
2.268118e-01	2.281629e-02	1.123506e-04	7.105101e-04
2.314202e-01	2.622928e-02	4.638007e-05	1.275155e-03
2.359476e-01	2.856728e-02	5.585419e-05	5.674881e-04
2.404474e-01	2.970386e-02	7.265538e-05	1.021275e-03
2.449168e-01	3.282005e-02	6.091279e-05	1.707885e-03
2.494794e-01	3.712163e-02	6.271844e-05	1.156031e-03
2.541411e-01	4.185181e-02	8.204614e-05	2.065788e-03
2.586360e-01	4.510614e-02	5.383064e-05	1.746770e-03
2.632449e-01	5.091454e-02	3.414228e-05	2.087086e-03
2.676216e-01	5.442309e-02	8.598295e-05	2.825232e-03
2.722768e-01	5.924367e-02	5.758407e-05	2.224719e-03
2.768276e-01	6.671707e-02	3.300735e-05	2.020303e-03
2.812370e-01	7.098506e-02	4.552882e-05	3.057938e-03
2.857902e-01	7.885899e-02	3.614457e-05	2.409624e-03
2.902578e-01	8.658484e-02	4.731941e-05	2.727356e-03
2.948396e-01	9.547264e-02	3.824365e-05	2.997383e-03
2.994451e-01	1.039573e-01	3.115260e-05	3.753469e-03
3.039853e-01	1.162573e-01	3.554422e-05	3.059800e-03
3.085133e-01	1.252083e-01	4.221995e-05	2.511199e-03
3.130168e-01	1.377938e-01	3.135508e-05	2.948037e-03
3.175511e-01	1.469266e-01	2.209864e-05	3.771864e-03
3.220989e-01	1.592941e-01	2.427130e-05	3.204754e-03
3.266550e-01	1.690681e-01	2.147550e-05	3.215862e-03
3.311743e-01	1.799005e-01	3.059151e-05	2.581431e-03
3.356791e-01	1.916685e-01	3.072759e-05	2.496545e-03
3.402945e-01	2.047996e-01	9.807584e-06	2.910526e-03
3.447524e-01	2.180319e-01	1.761419e-05	3.480484e-03
3.492729e-01	2.304069e-01	2.003238e-05	3.012934e-03
3.538417e-01	2.420218e-01	1.620252e-05	2.997960e-03
3.583709e-01	2.524749e-01	2.380363e-05	3.083517e-03
3.629749e-01	2.632014e-01	2.331990e-05	2.061775e-03
3.674911e-01	2.761231e-01	1.213787e-05	2.665957e-03
3.720135e-01	2.841632e-01	2.083199e-05	2.004897e-03
3.765379e-01	2.983438e-01	1.510921e-05	1.609901e-03
3.810616e-01	3.062826e-01	1.597514e-05	1.421896e-03
3.856202e-01	3.167705e-01	1.409478e-05	1.310488e-03
3.901719e-01	3.284819e-01	1.615934e-05	1.822570e-03
3.946803e-01	3.352895e-01	1.671998e-05	9.086774e-04
3.992114e-01	3.453834e-01	1.384662e-05	1.901378e-03
4.037525e-01	3.556213e-01	2.247992e-05	1.271798e-03
4.082470e-01	3.627588e-01	1.629401e-05	1.721423e-03
4.127886e-01	3.731424e-01	1.397518e-05	1.386894e-03
4.173257e-01	3.804653e-01	1.327492e-05	1.347597e-03
4.218723e-01	3.874355e-01	1.333402e-05	1.509996e-03
4.264301e-01	3.957144e-01	1.731303e-05	1.212754e-03
4.309568e-01	4.014305e-01	9.757773e-06	1.509806e-03
4.355057e-01	4.109350e-01	1.179118e-05	1.113433e-03
4.400290e-01	4.170758e-01	1.211547e-05	9.657440e-04
4.445423e-01	4.235357e-01	1.156769e-05	8.121728e-04
4.490871e-01	4.311201e-01	1.585653e-05	1.380114e-03
4.536472e-01	4.354299e-01	1.545629e-05	8.441022e-04
4.581734e-01	4.405323e-01	1.149903e-05	7.248566e-04
4.626868e-01	4.467525e-01	8.744784e-06	1.056769e-03
4.672276e-01	4.526282e-01	1.283341e-05	9.739157e-04
4.717541e-01	4.575388e-01	1.075913e-05	7.114909e-04
4.762920e-01	4.635307e-01	1.319798e-05	8.215417e-04
4.808339e-01	4.675119e-01	1.161532e-05	6.003607e-04
4.853512e-01	4.726575e-01	7.935055e-06	9.098783e-04
4.898968e-01	4.764612e-01	1.430046e-05	7.585131e-04
4.944367e-01	4.813578e-01	9.961627e-06	5.122795e-04
