#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
8.981654e-02	6.993463e-03	3.256189e-04	7.928670e-04
1.087043e-01	7.088240e-03	3.494304e-04	1.003333e-03
1.129376e-01	6.811835e-03	3.020937e-04	4.727769e-04
1.231637e-01	7.720152e-03	2.287169e-04	9.937224e-04
1.271605e-01	6.335366e-03	2.989889e-04	9.673890e-04
1.322732e-01	5.823381e-03	1.846277e-04	4.525378e-04
1.371044e-01	5.801303e-03	2.901501e-04	3.221081e-04
1.416581e-01	6.124034e-03	3.688504e-04	5.988566e-04
1.462190e-01	6.604100e-03	2.164846e-04	5.078046e-04
1.513866e-01	6.502738e-03	2.453143e-04	6.115103e-04
1.558151e-01	6.342610e-03	1.917461e-04	6.624884e-04
1.603115e-01	5.869352e-03	2.850671e-04	6.699672e-04
1.653641e-01	6.542809e-03	2.294184e-04	6.202932e-04
1.702288e-01	6.327900e-03	2.013339e-04	5.775703e-04
1.750430e-01	6.379153e-03	1.754851e-04	6.994449e-04
1.795095e-01	6.184619e-03	1.811035e-04	5.102700e-04
1.846724e-01	7.193591e-03	1.341034e-04	5.272975e-04
1.888579e-01	6.318692e-03	1.817414e-04	4.662318e-04
1.936677e-01	7.315322e-03	2.050573e-04	1.448754e-03
1.984162e-01	6.973905e-03	2.634298e-04	7.355650e-04
2.030319e-01	7.724972e-03	1.664877e-04	5.581241e-04
2.076685e-01	8.628465e-03	2.063378e-04	9.897973e-04
2.125926e-01	8.601662e-03	1.245445e-04	7.562186e-04
2.174628e-01	8.823137e-03	1.655330e-04	8.396940e-04
2.223459e-01	1.133519e-02	1.921913e-04	7.628331e-04
2.268904e-01	1.213067e-02	1.768640e-04	9.522587e-04
2.318431e-01	1.299451e-02	1.466731e-04	1.366491e-03
2.363440e-01	1.229445e-02	1.410964e-04	8.473955e-04
2.409759e-01	1.179255e-02	8.761089e-05	9.414082e-04
2.458008e-01	1.271972e-02	7.366876e-05	1.080503e-03
2.507172e-01	1.529442e-02	1.501591e-04	1.159374e-03
2.553001e-01	1.671317e-02	1.086821e-04	1.382982e-03
2.600831e-01	1.573660e-02	1.524587e-04	1.152463e-03
