#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.001595e-02	9.154007e-03	2.357387e-04	1.020234e-03
2.292335e-02	9.572327e-03	1.459862e-04	6.013958e-04
2.521503e-02	1.355402e-02	1.000806e-04	1.212776e-03
2.806170e-02	1.233224e-02	1.635928e-04	9.887373e-04
3.084381e-02	1.233611e-02	1.061963e-04	6.759639e-04
3.350990e-02	1.292004e-02	8.757631e-05	8.895891e-04
3.611778e-02	1.330405e-02	7.451714e-05	7.767606e-04
3.859586e-02	1.308402e-02	1.041218e-04	4.329144e-04
4.146517e-02	1.311234e-02	1.048881e-04	7.938084e-04
4.426966e-02	1.394366e-02	1.118785e-04	8.510995e-04
4.688448e-02	1.467414e-02	7.913998e-05	7.109589e-04
4.956381e-02	1.591437e-02	8.400717e-05	1.088782e-03
5.215616e-02	1.526881e-02	9.332158e-05	6.597745e-04
5.497880e-02	1.575061e-02	6.833947e-05	5.818130e-04
5.754554e-02	1.741327e-02	6.095976e-05	7.604229e-04
6.030770e-02	1.717509e-02	5.405197e-05	6.397028e-04
6.303279e-02	1.973993e-02	5.150459e-05	7.646548e-04
6.558349e-02	1.898152e-02	6.570902e-05	6.834677e-04
6.827777e-02	1.915293e-02	4.408869e-05	8.608627e-04
7.099920e-02	1.885567e-02	9.059148e-05	6.591094e-04
7.374625e-02	2.095780e-02	7.680083e-05	6.171459e-04
7.631308e-02	2.265621e-02	6.344163e-05	1.043464e-03
7.900811e-02	2.412763e-02	5.128031e-05	1.237514e-03
8.170026e-02	2.564137e-02	5.558565e-05	6.073120e-04
8.444821e-02	2.599552e-02	3.565079e-05	7.559358e-04
8.714604e-02	2.728009e-02	3.616775e-05	9.885994e-04
8.972008e-02	3.016810e-02	2.734474e-05	1.030949e-03
9.248084e-02	3.105449e-02	4.320907e-05	7.522940e-04
9.515505e-02	3.204417e-02	3.944452e-05	1.150388e-03
9.775479e-02	3.303101e-02	1.834338e-05	6.289606e-04
1.004344e-01	3.694062e-02	3.927469e-05	8.564397e-04
1.031770e-01	3.890033e-02	3.325599e-05	1.058341e-03
1.058316e-01	4.294476e-02	3.193984e-05	1.167219e-03
1.085768e-01	4.509023e-02	2.546852e-05	1.069414e-03
1.112298e-01	4.786863e-02	3.044453e-05	1.096991e-03
1.139544e-01	5.126286e-02	3.951973e-05	1.165187e-03
1.166382e-01	5.614334e-02	2.844730e-05	6.513612e-04
1.192985e-01	5.870039e-02	2.651801e-05	1.263773e-03
1.219737e-01	6.121788e-02	2.029132e-05	1.336398e-03
1.246725e-01	6.777233e-02	1.884803e-05	1.546428e-03
1.273613e-01	7.005779e-02	2.784541e-05	1.735937e-03
1.300496e-01	7.454179e-02	2.157057e-05	2.062488e-03
1.326697e-01	8.117794e-02	2.025495e-05	1.067035e-03
1.354025e-01	8.822649e-02	2.347013e-05	2.290411e-03
1.381104e-01	9.155735e-02	1.120617e-05	1.933273e-03
1.407661e-01	1.005159e-01	1.729213e-05	2.192836e-03
1.434313e-01	1.030160e-01	1.766635e-05	1.533243e-03
1.461482e-01	1.136376e-01	1.869692e-05	2.210999e-03
1.488162e-01	1.181442e-01	1.713244e-05	2.140087e-03
1.514998e-01	1.263657e-01	1.880437e-05	1.834276e-03
1.542134e-01	1.340902e-01	2.312610e-05	1.264439e-03
1.568588e-01	1.375265e-01	2.115428e-05	2.349527e-03
1.595597e-01	1.444184e-01	8.860182e-06	2.251235e-03
1.622346e-01	1.537491e-01	1.075481e-05	2.590262e-03
1.649106e-01	1.630700e-01	1.147138e-05	1.794854e-03
1.675933e-01	1.698001e-01	1.898621e-05	2.246250e-03
1.702634e-01	1.793423e-01	1.167710e-05	2.812578e-03
1.729731e-01	1.890120e-01	1.854695e-05	1.629860e-03
1.756421e-01	1.956432e-01	1.401981e-05	1.880951e-03
1.782773e-01	2.038679e-01	8.315927e-06	2.241111e-03
1.810141e-01	2.117208e-01	1.084892e-05	1.671920e-03
1.836815e-01	2.200874e-01	1.228705e-05	2.245681e-03
1.863683e-01	2.259364e-01	1.560227e-05	1.838984e-03
1.890594e-01	2.375473e-01	1.259435e-05	1.576658e-03
1.917356e-01	2.472883e-01	6.805964e-06	2.020990e-03
1.944371e-01	2.578244e-01	1.067288e-05	1.566921e-03
1.971117e-01	2.631585e-01	1.634573e-05	2.121458e-03
