#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.613285e-01	7.762398e-02	2.725704e-05	2.098945e-03
1.642472e-01	8.063729e-02	2.808490e-05	2.240897e-03
1.671202e-01	9.027386e-02	2.263726e-05	2.140165e-03
1.700119e-01	9.542234e-02	2.190203e-05	2.454214e-03
1.728676e-01	1.013236e-01	1.381418e-05	2.134844e-03
1.757960e-01	1.087220e-01	1.887052e-05	2.520290e-03
1.787368e-01	1.179362e-01	2.327443e-05	2.026047e-03
1.815617e-01	1.265244e-01	2.340227e-05	2.024738e-03
1.844613e-01	1.350359e-01	2.523761e-05	2.608013e-03
1.873878e-01	1.431525e-01	2.315936e-05	2.884540e-03
1.902526e-01	1.486890e-01	1.789045e-05	1.869670e-03
1.931374e-01	1.595307e-01	1.566229e-05	2.264432e-03
1.960095e-01	1.682776e-01	1.035812e-05	1.913098e-03
1.989193e-01	1.787521e-01	1.270392e-05	2.179433e-03
2.018065e-01	1.883741e-01	2.136043e-05	2.312996e-03
2.047084e-01	2.006620e-01	1.338597e-05	2.291022e-03
2.076058e-01	2.082430e-01	1.261028e-05	2.285796e-03
2.104893e-01	2.172501e-01	1.442479e-05	2.523879e-03
2.133787e-01	2.245209e-01	6.333572e-06	1.305630e-03
2.162959e-01	2.329049e-01	1.213589e-05	2.604360e-03
2.191840e-01	2.451115e-01	1.979420e-05	2.300250e-03
2.220615e-01	2.559438e-01	1.468893e-05	1.771519e-03
2.249477e-01	2.631583e-01	1.039558e-05	1.339446e-03
2.278350e-01	2.734003e-01	1.239140e-05	1.828322e-03
2.307204e-01	2.834699e-01	1.283090e-05	2.159887e-03
2.336388e-01	2.909198e-01	9.401323e-06	1.928680e-03
2.365264e-01	3.028363e-01	1.187254e-05	1.578686e-03
2.394405e-01	3.123332e-01	1.032922e-05	1.746687e-03
2.423083e-01	3.222754e-01	1.471860e-05	1.736452e-03
2.451923e-01	3.306795e-01	1.288291e-05	1.126130e-03
2.480994e-01	3.386333e-01	6.868347e-06	1.658707e-03
2.509724e-01	3.462549e-01	7.757236e-06	1.566069e-03
2.538528e-01	3.565952e-01	1.277570e-05	1.573998e-03
2.567617e-01	3.631272e-01	9.009157e-06	1.782885e-03
2.596431e-01	3.724889e-01	1.090160e-05	1.750393e-03
2.625277e-01	3.787138e-01	1.107562e-05	1.363214e-03
2.654365e-01	3.861482e-01	7.507542e-06	1.520689e-03
2.683287e-01	3.934871e-01	1.066325e-05	1.319819e-03
2.712115e-01	4.011552e-01	5.154327e-06	1.004609e-03
2.741114e-01	4.066775e-01	7.578621e-06	1.316399e-03
2.769855e-01	4.139576e-01	6.894594e-06	1.124755e-03
2.798769e-01	4.211125e-01	6.750482e-06	9.404554e-04
2.827716e-01	4.269658e-01	8.448441e-06	1.023541e-03
2.856789e-01	4.338192e-01	1.271417e-05	1.031829e-03
2.885690e-01	4.405686e-01	6.992900e-06	1.128151e-03
2.914665e-01	4.464797e-01	7.067208e-06	9.381958e-04
2.943493e-01	4.525070e-01	6.908183e-06	1.024418e-03
2.972340e-01	4.568730e-01	1.072312e-05	9.084835e-04
3.001181e-01	4.638249e-01	7.542496e-06	8.373044e-04
3.030309e-01	4.687846e-01	5.495137e-06	1.060308e-03
3.059161e-01	4.746160e-01	6.792721e-06	4.248926e-04
3.087910e-01	4.778035e-01	5.961731e-06	4.599598e-04
3.116809e-01	4.832158e-01	7.449380e-06	6.532142e-04
3.145792e-01	4.891942e-01	6.366388e-06	5.127529e-04
3.174818e-01	4.926254e-01	6.189852e-06	5.490280e-04
3.203699e-01	4.967212e-01	6.296467e-06	7.497561e-04
3.232470e-01	5.019845e-01	4.225951e-06	6.543068e-04
3.261497e-01	5.053225e-01	9.516462e-06	3.903450e-04
3.289929e-01	5.100523e-01	1.181947e-05	9.270567e-04
3.318726e-01	5.135671e-01	1.364282e-05	5.472360e-04
3.347178e-01	5.165497e-01	1.868721e-05	5.773515e-04
3.375126e-01	5.189896e-01	2.353142e-05	1.257129e-03
3.402852e-01	5.205606e-01	4.720413e-05	1.331764e-03
3.430559e-01	5.243907e-01	7.339869e-05	1.169016e-03
3.459723e-01	5.228796e-01	9.226237e-05	2.765459e-03
3.490887e-01	5.230890e-01	1.328376e-04	2.647115e-03
