#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.353153e-01	4.775459e-03	4.131804e-04	7.898921e-04
2.433714e-01	7.133249e-03	2.725465e-04	9.891673e-04
2.472805e-01	6.837158e-03	2.678548e-04	7.171636e-04
2.510446e-01	6.501185e-03	4.371453e-04	8.440606e-04
2.548224e-01	7.521465e-03	2.582057e-04	1.038077e-03
2.582672e-01	7.052212e-03	3.107901e-04	1.168090e-03
2.626595e-01	6.895102e-03	1.957342e-04	7.166154e-04
2.663690e-01	6.615869e-03	2.189457e-04	7.726540e-04
2.700238e-01	6.922170e-03	2.551388e-04	6.290474e-04
2.736487e-01	7.904184e-03	2.284950e-04	9.367316e-04
2.773078e-01	8.791181e-03	2.066138e-04	7.027617e-04
2.811329e-01	8.663737e-03	2.623304e-04	5.637751e-04
2.850938e-01	8.625471e-03	2.029206e-04	8.763893e-04
2.892446e-01	1.010673e-02	1.872849e-04	5.975320e-04
2.927104e-01	8.558683e-03	2.017812e-04	4.921295e-04
2.966999e-01	9.420754e-03	1.386459e-04	5.784996e-04
3.004074e-01	1.056260e-02	1.445103e-04	6.725354e-04
3.043849e-01	1.039907e-02	1.380826e-04	4.850326e-04
3.082393e-01	1.158514e-02	1.116867e-04	4.690256e-04
3.119384e-01	1.307188e-02	1.291565e-04	1.053007e-03
3.156786e-01	1.348363e-02	1.519114e-04	5.470456e-04
3.197181e-01	1.434349e-02	5.237428e-05	1.040360e-03
3.233186e-01	1.672115e-02	3.456154e-05	7.138601e-04
3.272805e-01	1.759000e-02	6.748458e-05	4.931250e-04
3.310042e-01	1.765518e-02	9.038362e-05	1.047879e-03
3.347787e-01	2.154045e-02	8.479907e-05	9.099310e-04
3.386770e-01	2.026196e-02	1.045038e-04	9.135806e-04
3.424534e-01	2.366224e-02	7.998042e-05	1.282704e-03
3.463392e-01	2.519044e-02	1.015873e-04	7.921486e-04
3.499597e-01	2.875676e-02	5.533927e-05	9.031844e-04
3.539220e-01	3.109925e-02	5.054569e-05	1.059370e-03
3.576578e-01	3.634443e-02	6.591517e-05	1.422496e-03
3.615277e-01	4.119758e-02	3.291521e-05	1.081401e-03
3.652999e-01	4.534212e-02	5.876832e-05	1.407445e-03
3.691418e-01	5.434078e-02	2.494426e-05	1.389318e-03
3.729593e-01	5.751255e-02	3.794848e-05	1.574268e-03
3.768203e-01	6.730859e-02	3.527029e-05	2.334098e-03
3.806218e-01	7.805601e-02	4.649419e-05	2.140223e-03
3.844682e-01	8.705929e-02	2.873486e-05	2.586695e-03
3.882828e-01	1.029415e-01	1.815835e-05	3.742784e-03
3.920548e-01	1.160569e-01	2.138380e-05	2.966361e-03
3.958619e-01	1.298189e-01	2.664826e-05	2.763844e-03
3.996677e-01	1.485145e-01	3.404083e-05	2.855392e-03
4.035175e-01	1.626009e-01	1.625956e-05	2.658982e-03
4.073534e-01	1.827543e-01	1.740380e-05	3.167648e-03
4.111440e-01	1.987134e-01	1.852646e-05	3.553224e-03
4.149374e-01	2.181158e-01	1.404268e-05	2.680893e-03
4.187723e-01	2.370001e-01	1.581187e-05	2.994655e-03
4.225474e-01	2.607572e-01	1.960341e-05	2.456532e-03
4.263871e-01	2.784767e-01	1.086763e-05	2.011045e-03
4.302242e-01	2.979696e-01	1.097722e-05	2.921143e-03
4.340213e-01	3.148656e-01	1.230238e-05	1.965700e-03
4.378687e-01	3.320809e-01	9.798044e-06	1.633787e-03
4.416588e-01	3.526928e-01	1.479676e-05	2.105997e-03
4.454721e-01	3.669885e-01	1.851910e-05	1.676829e-03
4.492900e-01	3.818451e-01	1.449580e-05	1.591993e-03
4.531020e-01	3.968921e-01	8.149072e-06	1.692622e-03
4.569095e-01	4.120142e-01	7.478875e-06	1.164477e-03
4.607391e-01	4.261150e-01	1.100552e-05	1.150473e-03
4.645477e-01	4.394664e-01	6.456371e-06	1.312854e-03
4.683653e-01	4.511767e-01	8.640339e-06	1.025540e-03
4.721785e-01	4.627313e-01	6.122262e-06	1.281794e-03
4.760076e-01	4.762377e-01	8.579701e-06	1.027943e-03
4.798251e-01	4.871773e-01	8.600763e-06	9.906240e-04
4.836329e-01	4.982691e-01	1.301468e-05	1.041318e-03
4.874536e-01	5.069120e-01	1.174830e-05	1.099412e-03
4.912666e-01	5.159620e-01	1.277272e-05	9.311401e-04
4.950676e-01	5.256075e-01	5.804868e-06	7.495115e-04
4.988942e-01	5.328427e-01	6.954208e-06	8.729563e-04
5.027100e-01	5.404706e-01	6.604659e-06	9.949748e-04
5.065137e-01	5.480216e-01	8.233267e-06	6.057250e-04
5.103267e-01	5.552068e-01	6.658884e-06	4.162124e-04
5.141436e-01	5.613964e-01	9.110608e-06	5.421096e-04
5.179709e-01	5.682248e-01	6.644299e-06	4.755569e-04
5.217761e-01	5.737955e-01	1.100867e-05	4.218897e-04
5.255054e-01	5.797979e-01	3.031292e-05	5.298986e-04
5.292882e-01	5.833654e-01	2.421554e-05	7.121420e-04
5.328049e-01	5.870766e-01	5.713292e-05	9.055116e-04
5.365129e-01	5.904241e-01	7.244840e-05	1.511244e-03
5.401265e-01	5.930515e-01	1.340257e-04	2.384554e-03
