#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.101722e-01	6.091564e-03	2.949958e-04	1.043282e-03
1.151713e-01	5.584511e-03	3.747141e-04	3.057824e-04
1.199407e-01	6.498331e-03	3.101413e-04	6.152220e-04
1.249881e-01	6.501034e-03	2.913112e-04	8.078192e-04
1.297032e-01	5.851770e-03	3.145402e-04	4.756299e-04
1.348552e-01	7.573528e-03	3.866592e-04	8.597500e-04
1.394702e-01	6.808212e-03	2.866989e-04	3.130991e-04
1.445324e-01	5.731653e-03	1.547113e-04	7.139404e-04
1.497716e-01	5.746639e-03	2.880261e-04	5.178787e-04
1.544183e-01	6.551502e-03	2.561758e-04	7.465295e-04
1.597660e-01	6.074097e-03	1.845314e-04	4.176456e-04
1.644907e-01	6.111903e-03	2.011903e-04	7.112983e-04
1.691876e-01	6.300069e-03	1.879919e-04	7.070206e-04
1.744716e-01	6.403765e-03	2.687421e-04	5.087309e-04
1.794786e-01	6.152814e-03	2.519434e-04	5.415928e-04
1.843547e-01	6.967996e-03	1.923339e-04	7.747960e-04
1.890264e-01	7.476422e-03	2.174148e-04	7.228395e-04
1.945923e-01	6.859453e-03	1.689668e-04	7.156944e-04
1.993975e-01	7.794640e-03	1.173773e-04	4.976488e-04
2.043139e-01	6.854268e-03	1.966072e-04	5.054947e-04
2.090103e-01	8.638615e-03	2.065748e-04	8.548722e-04
2.144605e-01	9.088432e-03	2.317724e-04	9.735015e-04
2.192386e-01	9.323137e-03	1.558368e-04	6.222833e-04
2.240909e-01	8.940280e-03	1.629852e-04	5.313630e-04
2.288539e-01	9.257126e-03	1.646891e-04	7.570938e-04
2.343524e-01	1.120897e-02	1.123924e-04	7.714621e-04
2.389568e-01	1.114034e-02	1.840269e-04	6.855913e-04
2.438038e-01	1.275473e-02	9.789231e-05	8.614684e-04
2.489674e-01	1.290086e-02	1.097938e-04	8.938188e-04
2.539305e-01	1.323930e-02	1.405359e-04	8.089384e-04
2.586588e-01	1.570086e-02	1.084270e-04	1.105372e-03
2.638692e-01	1.762813e-02	1.153859e-04	9.911586e-04
2.687822e-01	1.513095e-02	1.395579e-04	9.206690e-04
2.738198e-01	1.858456e-02	8.986693e-05	1.102224e-03
2.786994e-01	2.231447e-02	1.536790e-04	5.245796e-04
2.838175e-01	2.334507e-02	9.779932e-05	7.614383e-04
2.885184e-01	2.593516e-02	9.415230e-05	1.195541e-03
2.935564e-01	2.521690e-02	7.689583e-05	9.223729e-04
2.983928e-01	2.908278e-02	1.102578e-04	1.094332e-03
3.035511e-01	3.527723e-02	6.149049e-05	1.361138e-03
3.083780e-01	3.807424e-02	5.365541e-05	1.460925e-03
3.134005e-01	4.040686e-02	5.748162e-05	1.478776e-03
3.182479e-01	4.562518e-02	6.966382e-05	1.548645e-03
3.232987e-01	5.173994e-02	4.631933e-05	1.736396e-03
3.283046e-01	6.049484e-02	5.128664e-05	1.892066e-03
3.332608e-01	6.974189e-02	4.169447e-05	1.552709e-03
3.381735e-01	7.788318e-02	4.559397e-05	1.973968e-03
3.430895e-01	8.672480e-02	3.406109e-05	1.974598e-03
3.480574e-01	9.739309e-02	4.527786e-05	2.517360e-03
3.531006e-01	1.075372e-01	3.272785e-05	1.706322e-03
3.580021e-01	1.211686e-01	2.642230e-05	1.922597e-03
3.629286e-01	1.300005e-01	3.278441e-05	2.729706e-03
3.678804e-01	1.423787e-01	2.791835e-05	2.351772e-03
3.728181e-01	1.583419e-01	1.680705e-05	3.380066e-03
3.777962e-01	1.713298e-01	3.125575e-05	3.112728e-03
3.827764e-01	1.866516e-01	3.037815e-05	2.082384e-03
3.877656e-01	2.027470e-01	3.255514e-05	2.157043e-03
3.926988e-01	2.158390e-01	2.042413e-05	2.766966e-03
3.976676e-01	2.314721e-01	1.727182e-05	1.587204e-03
4.026241e-01	2.467494e-01	1.311939e-05	2.145755e-03
4.075484e-01	2.598823e-01	1.547329e-05	1.687428e-03
4.125251e-01	2.758171e-01	1.939775e-05	2.314615e-03
4.174646e-01	2.893201e-01	1.832755e-05	2.565045e-03
4.224263e-01	3.046322e-01	1.686385e-05	2.691314e-03
4.274009e-01	3.181904e-01	1.682598e-05	2.301528e-03
4.323617e-01	3.316381e-01	1.609491e-05	1.378894e-03
4.372880e-01	3.417649e-01	1.668496e-05	1.505337e-03
4.422641e-01	3.543896e-01	1.799498e-05	2.229640e-03
4.472395e-01	3.659369e-01	1.505414e-05	2.032619e-03
4.521719e-01	3.787723e-01	1.523825e-05	2.140196e-03
4.571148e-01	3.877347e-01	2.073878e-05	2.156738e-03
4.620870e-01	3.965480e-01	5.854813e-06	1.434303e-03
4.670603e-01	4.071760e-01	1.442586e-05	2.299678e-03
4.719942e-01	4.163039e-01	1.306888e-05	2.214122e-03
