#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.202141e-01	3.643516e-01	1.633276e-05	1.279570e-03
2.232445e-01	3.687174e-01	1.576534e-05	1.618648e-03
2.262574e-01	3.711534e-01	1.402066e-05	1.462099e-03
2.292593e-01	3.744074e-01	1.207097e-05	1.916294e-03
2.322822e-01	3.773717e-01	1.557774e-05	1.399358e-03
2.353169e-01	3.800795e-01	1.125218e-05	1.247852e-03
2.383271e-01	3.814769e-01	1.052578e-05	1.546445e-03
2.413556e-01	3.857419e-01	9.463781e-06	1.145457e-03
2.443767e-01	3.887599e-01	1.454243e-05	1.458075e-03
2.473969e-01	3.924934e-01	1.033398e-05	1.096382e-03
2.504085e-01	3.954375e-01	1.496200e-05	1.329534e-03
2.534414e-01	3.974171e-01	1.356383e-05	9.278940e-04
2.564637e-01	4.008114e-01	1.451286e-05	1.023343e-03
2.594687e-01	4.038447e-01	1.265301e-05	1.094838e-03
2.624891e-01	4.061630e-01	1.301898e-05	9.364611e-04
2.655138e-01	4.080966e-01	7.424299e-06	1.552288e-03
2.685412e-01	4.116136e-01	1.247547e-05	1.092853e-03
2.715610e-01	4.133910e-01	1.420325e-05	1.126584e-03
2.745860e-01	4.163848e-01	1.151068e-05	1.347450e-03
2.776007e-01	4.189598e-01	1.249948e-05	1.215731e-03
2.806407e-01	4.220003e-01	1.433872e-05	1.043928e-03
2.836381e-01	4.234881e-01	9.037059e-06	9.292828e-04
2.866745e-01	4.266323e-01	5.711449e-06	9.539586e-04
2.897029e-01	4.285009e-01	1.192315e-05	9.256377e-04
2.927330e-01	4.315512e-01	1.073546e-05	5.539973e-04
2.957576e-01	4.326088e-01	1.182009e-05	1.142844e-03
2.987732e-01	4.350849e-01	1.518009e-05	8.843791e-04
3.017882e-01	4.373189e-01	1.219104e-05	5.008226e-04
3.047937e-01	4.397064e-01	1.001399e-05	6.016891e-04
3.078393e-01	4.426279e-01	1.004507e-05	5.175921e-04
3.108629e-01	4.445794e-01	1.046691e-05	4.830464e-04
3.138877e-01	4.466666e-01	1.000535e-05	4.899615e-04
3.168987e-01	4.491648e-01	9.004293e-06	5.202137e-04
3.199324e-01	4.517320e-01	9.359427e-06	8.888319e-04
3.229575e-01	4.529279e-01	9.974755e-06	4.776389e-04
3.259641e-01	4.553127e-01	1.114428e-05	6.309638e-04
3.289571e-01	4.571886e-01	1.560794e-05	4.185595e-04
3.319250e-01	4.581014e-01	2.128324e-05	4.564774e-04
3.349863e-01	4.598272e-01	2.203909e-05	5.948237e-04
3.379777e-01	4.610526e-01	2.950730e-05	4.427325e-04
3.409468e-01	4.612530e-01	2.822177e-05	8.523146e-04
3.438538e-01	4.618364e-01	4.642262e-05	7.352397e-04
3.467958e-01	4.636441e-01	4.784224e-05	1.339475e-03
3.499591e-01	4.646437e-01	6.476083e-05	2.114632e-03
3.528379e-01	4.654196e-01	1.161941e-04	2.593397e-03
3.556663e-01	4.686217e-01	1.687162e-04	2.055230e-03
