#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.099392e-01	2.852582e-01	1.348561e-05	1.638001e-03
2.132858e-01	2.895564e-01	1.121610e-05	1.391866e-03
2.165934e-01	2.946002e-01	5.736788e-06	1.311953e-03
2.199241e-01	3.007061e-01	1.368169e-05	1.732818e-03
2.232644e-01	3.057343e-01	1.279495e-05	1.483443e-03
2.266147e-01	3.119135e-01	1.275512e-05	1.488662e-03
2.299752e-01	3.178096e-01	1.647093e-05	1.406715e-03
2.333165e-01	3.218147e-01	1.480823e-05	1.699868e-03
2.366402e-01	3.261464e-01	1.376338e-05	1.421797e-03
2.399854e-01	3.315505e-01	1.078191e-05	1.248146e-03
2.433171e-01	3.371094e-01	1.003364e-05	1.035399e-03
2.466561e-01	3.404871e-01	9.409664e-06	8.891675e-04
2.500112e-01	3.465830e-01	1.284761e-05	1.011578e-03
2.533577e-01	3.510363e-01	9.227267e-06	9.291719e-04
2.566741e-01	3.544166e-01	8.528313e-06	7.989258e-04
2.600158e-01	3.585454e-01	8.259090e-06	1.131650e-03
2.633564e-01	3.632521e-01	1.600598e-05	1.054342e-03
2.666901e-01	3.664535e-01	5.977166e-06	8.557762e-04
2.700385e-01	3.706501e-01	1.004563e-05	1.009611e-03
2.733674e-01	3.749354e-01	7.836578e-06	6.620641e-04
2.767244e-01	3.800292e-01	8.288716e-06	9.277509e-04
2.800697e-01	3.837566e-01	1.074366e-05	8.551988e-04
2.833897e-01	3.872740e-01	1.324767e-05	1.380750e-03
2.867352e-01	3.914489e-01	1.125261e-05	9.997050e-04
2.900909e-01	3.948428e-01	6.557720e-06	1.008382e-03
2.934033e-01	3.979854e-01	1.118533e-05	7.982458e-04
2.967477e-01	4.026727e-01	9.924529e-06	7.703116e-04
3.000999e-01	4.058827e-01	1.176861e-05	1.123206e-03
3.034255e-01	4.086954e-01	1.157288e-05	5.929410e-04
3.067681e-01	4.121278e-01	6.001532e-06	9.077915e-04
3.100907e-01	4.160165e-01	5.335127e-06	4.695296e-04
3.134321e-01	4.187134e-01	1.163922e-05	6.387728e-04
3.167956e-01	4.222609e-01	5.525563e-06	8.124845e-04
3.201243e-01	4.247679e-01	8.942453e-06	7.714386e-04
3.234641e-01	4.284488e-01	1.136471e-05	7.061387e-04
3.267927e-01	4.315416e-01	1.255208e-05	7.659011e-04
3.301469e-01	4.348878e-01	1.034839e-05	7.149582e-04
3.334827e-01	4.375354e-01	6.648694e-06	7.841111e-04
3.368114e-01	4.406870e-01	6.654667e-06	4.352972e-04
3.401694e-01	4.425042e-01	1.080087e-05	5.148965e-04
3.435254e-01	4.459550e-01	7.730396e-06	6.820365e-04
3.468360e-01	4.498987e-01	1.119262e-05	6.231299e-04
3.501657e-01	4.520201e-01	7.861667e-06	6.890377e-04
3.535085e-01	4.547503e-01	3.969645e-06	8.883557e-04
3.568305e-01	4.570136e-01	8.004986e-06	6.910336e-04
3.601653e-01	4.598105e-01	1.254677e-05	7.593293e-04
3.635131e-01	4.618687e-01	1.121834e-05	7.633686e-04
3.668121e-01	4.642549e-01	1.564035e-05	8.461211e-04
3.701470e-01	4.659542e-01	1.590112e-05	7.945451e-04
3.733922e-01	4.679339e-01	1.941742e-05	7.445113e-04
3.767428e-01	4.702297e-01	1.777255e-05	7.422165e-04
3.800153e-01	4.723809e-01	3.804542e-05	1.006546e-03
3.833061e-01	4.731301e-01	6.380848e-05	1.149485e-03
3.865258e-01	4.729868e-01	6.363481e-05	1.199095e-03
3.900028e-01	4.704969e-01	7.787354e-05	2.310286e-03
3.931300e-01	4.693299e-01	1.395555e-04	2.229446e-03
