#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
7.857824e-02	7.977121e-03	3.082697e-04	3.635806e-04
8.297832e-02	7.494878e-03	3.061310e-04	8.280255e-04
8.775070e-02	7.794155e-03	2.134708e-04	6.173817e-04
9.413376e-02	7.172210e-03	4.254541e-04	4.935121e-04
1.026150e-01	6.314861e-03	4.342019e-04	8.867156e-04
1.083281e-01	6.519649e-03	5.327645e-04	7.164741e-04
1.131786e-01	7.639683e-03	4.004916e-04	8.247540e-04
1.234626e-01	7.959620e-03	4.893725e-04	1.331686e-03
1.280465e-01	6.437461e-03	1.946545e-04	6.819601e-04
1.328118e-01	6.672976e-03	2.315847e-04	5.164417e-04
1.381374e-01	7.601175e-03	4.400796e-04	8.471159e-04
1.423465e-01	6.771991e-03	3.379721e-04	6.345721e-04
1.479122e-01	6.580453e-03	3.252005e-04	7.193441e-04
1.527067e-01	9.334838e-03	2.188308e-04	1.529046e-03
1.576163e-01	7.532270e-03	3.604266e-04	1.096660e-03
1.624429e-01	6.581690e-03	2.711939e-04	8.342886e-04
1.679799e-01	7.044440e-03	3.232310e-04	7.388225e-04
1.728845e-01	7.103570e-03	3.046702e-04	6.754705e-04
1.773699e-01	7.024302e-03	2.133908e-04	4.381742e-04
1.825766e-01	6.931934e-03	2.496363e-04	9.494925e-04
1.875249e-01	7.661181e-03	2.754888e-04	1.017446e-03
1.922459e-01	8.367924e-03	2.115954e-04	8.804560e-04
1.973721e-01	6.872854e-03	1.212132e-04	7.758248e-04
2.026494e-01	7.932647e-03	2.381683e-04	9.011687e-04
2.074564e-01	8.081431e-03	2.019798e-04	5.369816e-04
2.124580e-01	7.466573e-03	1.320559e-04	5.243104e-04
2.175466e-01	8.430557e-03	1.875515e-04	7.806912e-04
2.222331e-01	9.502527e-03	1.727076e-04	6.478316e-04
2.273362e-01	8.609048e-03	1.027956e-04	6.210698e-04
2.324824e-01	9.493521e-03	1.632892e-04	4.811998e-04
2.376237e-01	1.065960e-02	1.017492e-04	8.833014e-04
2.422273e-01	1.065307e-02	1.624363e-04	6.099622e-04
2.472485e-01	1.239989e-02	1.216485e-04	1.045448e-03
2.522693e-01	1.267578e-02	1.160148e-04	8.781107e-04
2.572175e-01	1.411159e-02	8.753494e-05	1.240245e-03
2.624180e-01	1.724551e-02	1.111545e-04	9.670315e-04
2.668857e-01	1.574749e-02	1.382614e-04	8.273541e-04
2.721590e-01	1.671861e-02	8.347303e-05	1.441326e-03
2.770871e-01	1.853688e-02	6.415299e-05	8.350333e-04
2.819832e-01	2.250196e-02	7.739874e-05	1.541701e-03
2.869468e-01	2.393704e-02	1.000725e-04	8.194563e-04
2.919948e-01	2.684724e-02	1.019270e-04	1.059203e-03
2.969187e-01	3.005613e-02	7.955843e-05	1.356565e-03
3.019996e-01	3.340546e-02	5.479582e-05	1.013072e-03
3.069169e-01	3.662279e-02	7.552523e-05	2.137812e-03
3.118877e-01	4.085555e-02	1.043396e-04	1.677324e-03
3.168266e-01	4.687857e-02	5.613745e-05	1.281229e-03
3.218278e-01	5.128104e-02	8.228261e-05	1.642305e-03
3.268233e-01	5.605871e-02	3.241045e-05	1.550413e-03
3.318160e-01	6.442657e-02	4.117394e-05	1.428708e-03
3.367834e-01	7.127611e-02	5.077997e-05	1.403487e-03
3.417912e-01	7.946554e-02	4.965754e-05	1.990704e-03
3.466855e-01	8.918816e-02	4.303104e-05	1.568430e-03
3.516723e-01	9.820051e-02	2.828896e-05	2.354779e-03
3.566632e-01	1.109800e-01	4.993129e-05	1.346919e-03
3.616477e-01	1.219916e-01	3.062200e-05	2.320032e-03
3.666164e-01	1.351510e-01	3.410475e-05	2.098253e-03
3.716164e-01	1.475877e-01	3.946667e-05	2.462643e-03
3.765809e-01	1.597224e-01	2.391546e-05	2.503282e-03
3.815568e-01	1.726467e-01	3.066049e-05	1.799713e-03
3.864951e-01	1.862591e-01	3.616313e-05	1.994250e-03
3.914949e-01	1.996087e-01	2.418515e-05	2.590004e-03
3.964612e-01	2.179346e-01	3.908263e-05	1.822320e-03
4.014689e-01	2.364358e-01	2.125726e-05	2.985027e-03
4.063727e-01	2.487711e-01	1.847623e-05	2.594430e-03
4.113577e-01	2.639060e-01	2.243544e-05	1.896795e-03
4.163450e-01	2.800642e-01	2.870529e-05	2.349798e-03
4.213112e-01	2.946561e-01	1.933831e-05	1.578018e-03
4.262541e-01	3.087136e-01	1.010437e-05	1.506607e-03
4.312325e-01	3.221557e-01	2.160882e-05	1.178292e-03
4.362231e-01	3.344102e-01	2.465975e-05	1.333628e-03
4.411770e-01	3.477218e-01	1.344593e-05	1.821063e-03
4.461618e-01	3.590385e-01	2.122845e-05	2.084841e-03
4.511562e-01	3.684087e-01	1.661209e-05	2.135511e-03
4.561181e-01	3.785214e-01	1.889451e-05	1.724019e-03
