#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
5.243023e-02	5.580015e-03	3.017930e-04	6.316440e-04
6.653782e-02	5.554133e-03	2.129397e-04	3.858782e-04
6.985995e-02	5.663137e-03	2.357270e-04	2.622530e-04
7.664659e-02	6.098141e-03	2.044215e-04	4.694278e-04
8.053698e-02	6.347778e-03	1.867758e-04	6.583595e-04
8.345924e-02	5.561071e-03	2.785068e-04	8.041721e-04
8.713250e-02	6.085223e-03	2.521586e-04	6.405838e-04
9.010313e-02	5.928729e-03	1.918420e-04	3.914324e-04
9.363365e-02	5.446331e-03	1.724031e-04	2.755005e-04
9.768241e-02	6.227717e-03	1.420917e-04	3.428205e-04
1.009425e-01	5.477646e-03	2.536920e-04	4.973416e-04
1.044138e-01	5.991594e-03	1.643236e-04	3.506735e-04
1.080509e-01	5.212786e-03	1.465149e-04	3.486437e-04
1.113951e-01	5.894151e-03	1.415504e-04	4.635592e-04
1.149661e-01	6.136801e-03	2.394045e-04	3.766683e-04
1.184695e-01	7.333423e-03	2.176209e-04	7.643860e-04
1.218033e-01	6.350909e-03	1.587537e-04	1.787339e-04
1.253456e-01	6.363075e-03	1.177867e-04	2.627702e-04
1.285127e-01	6.391308e-03	1.497183e-04	4.794743e-04
1.320888e-01	6.753667e-03	9.127227e-05	3.947227e-04
1.356030e-01	7.952227e-03	1.188201e-04	4.027143e-04
1.393001e-01	6.300910e-03	7.955225e-05	4.989374e-04
1.427575e-01	7.605069e-03	8.347421e-05	4.435373e-04
1.458160e-01	7.897246e-03	1.391661e-04	4.839428e-04
1.494173e-01	7.316228e-03	1.031130e-04	5.604597e-04
1.529749e-01	7.587646e-03	1.396814e-04	4.030440e-04
1.563672e-01	7.922151e-03	9.490177e-05	2.121556e-04
1.598664e-01	8.130625e-03	1.061560e-04	3.883738e-04
1.634028e-01	8.156549e-03	9.885597e-05	3.273480e-04
1.667103e-01	8.761900e-03	9.177536e-05	5.136114e-04
1.703933e-01	8.958089e-03	1.335784e-04	3.814109e-04
1.736719e-01	9.504042e-03	6.409142e-05	5.377281e-04
1.772980e-01	1.028191e-02	7.750275e-05	7.493976e-04
1.807641e-01	1.089027e-02	6.175238e-05	5.490241e-04
1.840347e-01	1.045216e-02	9.724875e-05	6.486074e-04
1.876877e-01	1.094724e-02	7.885554e-05	6.454990e-04
1.910424e-01	1.280940e-02	5.053055e-05	4.289020e-04
1.945652e-01	1.168217e-02	5.897563e-05	6.052602e-04
