#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.697733e-01	4.366040e-01	1.292365e-05	1.090059e-03
2.726519e-01	4.404068e-01	1.384808e-05	1.099497e-03
2.755551e-01	4.428373e-01	1.362138e-05	8.908713e-04
2.784798e-01	4.441868e-01	1.237045e-05	9.650004e-04
2.813959e-01	4.466866e-01	1.441023e-05	1.047052e-03
2.842951e-01	4.497442e-01	1.293143e-05	1.125637e-03
2.871574e-01	4.515737e-01	1.046595e-05	1.231330e-03
2.900374e-01	4.549802e-01	1.477476e-05	1.325347e-03
2.929578e-01	4.565130e-01	1.286709e-05	1.008905e-03
2.958594e-01	4.597447e-01	1.149611e-05	9.785243e-04
2.987585e-01	4.612533e-01	1.154145e-05	8.241818e-04
3.016538e-01	4.641205e-01	8.681495e-06	1.100282e-03
3.045466e-01	4.667271e-01	1.103255e-05	7.222784e-04
3.074478e-01	4.682031e-01	1.162587e-05	8.990339e-04
3.103484e-01	4.698919e-01	1.219789e-05	1.277698e-03
3.132151e-01	4.714068e-01	1.774300e-05	7.969713e-04
3.160871e-01	4.734203e-01	1.608294e-05	1.003084e-03
3.189911e-01	4.749934e-01	2.053143e-05	4.755147e-04
3.218195e-01	4.764310e-01	3.542639e-05	9.610536e-04
3.247816e-01	4.758835e-01	2.840724e-05	9.333604e-04
3.276342e-01	4.772149e-01	3.123746e-05	1.238774e-03
3.304743e-01	4.787772e-01	4.034078e-05	1.155771e-03
3.332244e-01	4.794353e-01	6.568404e-05	1.659123e-03
3.359989e-01	4.774720e-01	1.178842e-04	3.756701e-03
3.389284e-01	4.800156e-01	9.600922e-05	2.751377e-03
