#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.250345e-01	2.323438e-01	2.315567e-05	3.230184e-03
2.286786e-01	2.395929e-01	1.911777e-05	3.010911e-03
2.322444e-01	2.472183e-01	2.202517e-05	2.990944e-03
2.358823e-01	2.520049e-01	2.287955e-05	2.698844e-03
2.394865e-01	2.601336e-01	1.051219e-05	2.716734e-03
2.430835e-01	2.661253e-01	1.783316e-05	2.674619e-03
2.467176e-01	2.722172e-01	1.646108e-05	2.690567e-03
2.503302e-01	2.797555e-01	1.652870e-05	3.586492e-03
2.539497e-01	2.850677e-01	1.867448e-05	2.869427e-03
2.575429e-01	2.903907e-01	1.788388e-05	2.855634e-03
2.611582e-01	2.953674e-01	1.712268e-05	2.837406e-03
2.647397e-01	3.028112e-01	1.522091e-05	2.556658e-03
2.683705e-01	3.080911e-01	2.340536e-05	2.021963e-03
2.719927e-01	3.144379e-01	1.687183e-05	2.513114e-03
2.755858e-01	3.215227e-01	1.871358e-05	2.225803e-03
2.791895e-01	3.261663e-01	1.537316e-05	2.100556e-03
2.828151e-01	3.320505e-01	1.581888e-05	2.538959e-03
2.864026e-01	3.376015e-01	1.710797e-05	1.710299e-03
2.900338e-01	3.437457e-01	1.375217e-05	1.992694e-03
2.936499e-01	3.487850e-01	1.557258e-05	2.046765e-03
2.972501e-01	3.533887e-01	9.240264e-06	1.904550e-03
3.008691e-01	3.588207e-01	1.481656e-05	1.940844e-03
3.044732e-01	3.631773e-01	1.167292e-05	1.682980e-03
3.080760e-01	3.704014e-01	1.433149e-05	1.600124e-03
3.116681e-01	3.743992e-01	9.838867e-06	1.701745e-03
3.153008e-01	3.793869e-01	1.378733e-05	1.583367e-03
3.189402e-01	3.837828e-01	1.795227e-05	1.653377e-03
3.225320e-01	3.869179e-01	1.818991e-05	1.237595e-03
3.261290e-01	3.932196e-01	1.327599e-05	1.435349e-03
3.297396e-01	3.971924e-01	9.613081e-06	1.270566e-03
3.333440e-01	4.020944e-01	1.168725e-05	1.064902e-03
3.369750e-01	4.040010e-01	1.262642e-05	1.367394e-03
3.405674e-01	4.087195e-01	1.321580e-05	9.397021e-04
3.441818e-01	4.127095e-01	7.869393e-06	7.916170e-04
3.477882e-01	4.176772e-01	1.011834e-05	1.085425e-03
3.514090e-01	4.203746e-01	9.676805e-06	1.087263e-03
3.550025e-01	4.255018e-01	1.056091e-05	7.948500e-04
3.586158e-01	4.278230e-01	1.609775e-05	7.577097e-04
3.622268e-01	4.322867e-01	1.164840e-05	1.091382e-03
3.658409e-01	4.340014e-01	1.060193e-05	1.044333e-03
3.694649e-01	4.374011e-01	1.048831e-05	7.057411e-04
3.730703e-01	4.413030e-01	5.738511e-06	9.110181e-04
3.766857e-01	4.439523e-01	1.126170e-05	7.732516e-04
3.803013e-01	4.464433e-01	1.301059e-05	8.578106e-04
3.839019e-01	4.506020e-01	1.240268e-05	7.804828e-04
3.875040e-01	4.535065e-01	1.311243e-05	7.082003e-04
3.911085e-01	4.567724e-01	5.585441e-06	4.130950e-04
3.947201e-01	4.595754e-01	8.682662e-06	9.724729e-04
3.983292e-01	4.627644e-01	1.195259e-05	6.478162e-04
4.019508e-01	4.651942e-01	1.471029e-05	5.434156e-04
4.055263e-01	4.683233e-01	1.499231e-05	7.441805e-04
4.090960e-01	4.697695e-01	3.982262e-05	4.895031e-04
4.127310e-01	4.720108e-01	1.950049e-05	6.011550e-04
4.162663e-01	4.740661e-01	3.554492e-05	6.003586e-04
4.197737e-01	4.760054e-01	3.204610e-05	1.011795e-03
4.233209e-01	4.781732e-01	5.008676e-05	7.264710e-04
4.268690e-01	4.812988e-01	8.067921e-05	1.212126e-03
4.303230e-01	4.819922e-01	1.154750e-04	1.225494e-03
4.339707e-01	4.800508e-01	1.062837e-04	1.880777e-03
