#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.469434e-01	2.789257e-01	1.221735e-05	1.885555e-03
1.499795e-01	2.864060e-01	2.240421e-05	1.426448e-03
1.530144e-01	2.919121e-01	1.313651e-05	1.686118e-03
1.561068e-01	2.925569e-01	1.476115e-05	1.257823e-03
1.591792e-01	2.990323e-01	1.824593e-05	1.491543e-03
1.622353e-01	2.999538e-01	2.412531e-05	1.613015e-03
1.652994e-01	3.048518e-01	2.141025e-05	1.675608e-03
1.683580e-01	3.082731e-01	1.140181e-05	1.998570e-03
1.714018e-01	3.144591e-01	1.326732e-05	1.421244e-03
1.744863e-01	3.164237e-01	1.286838e-05	1.726672e-03
1.775761e-01	3.200035e-01	1.377864e-05	9.942343e-04
1.806330e-01	3.226883e-01	1.670182e-05	1.912230e-03
1.837023e-01	3.271082e-01	2.126407e-05	1.477312e-03
1.867492e-01	3.303766e-01	1.735773e-05	8.561788e-04
1.897872e-01	3.341586e-01	2.285991e-05	8.987373e-04
1.928694e-01	3.379555e-01	2.140473e-05	1.228738e-03
1.959296e-01	3.400913e-01	1.457165e-05	1.408036e-03
1.989802e-01	3.441338e-01	1.109373e-05	2.038301e-03
2.020611e-01	3.495543e-01	1.014218e-05	1.900950e-03
2.050915e-01	3.532038e-01	1.005388e-05	1.923608e-03
2.081448e-01	3.541080e-01	5.384315e-06	1.628026e-03
2.112308e-01	3.588177e-01	1.231053e-05	1.789127e-03
2.142703e-01	3.623394e-01	1.556314e-05	1.340690e-03
2.173362e-01	3.650901e-01	1.429201e-05	1.319812e-03
2.203979e-01	3.692125e-01	9.781094e-06	1.388110e-03
2.234851e-01	3.707649e-01	1.441514e-05	1.313202e-03
2.265606e-01	3.740105e-01	9.817113e-06	7.948138e-04
2.296141e-01	3.770411e-01	1.171566e-05	9.337527e-04
2.326860e-01	3.801879e-01	5.550014e-06	1.450556e-03
2.357368e-01	3.831968e-01	1.651682e-05	8.489422e-04
2.387783e-01	3.871969e-01	1.385362e-05	8.411096e-04
2.418508e-01	3.899283e-01	9.974480e-06	7.535785e-04
2.449162e-01	3.912573e-01	1.488178e-05	7.206712e-04
2.479796e-01	3.951618e-01	1.330006e-05	8.966289e-04
2.510446e-01	3.975827e-01	1.016146e-05	4.190319e-04
2.540933e-01	4.000038e-01	1.107872e-05	6.104744e-04
2.571816e-01	4.023246e-01	7.257678e-06	9.063681e-04
2.602227e-01	4.060350e-01	1.470865e-05	1.029277e-03
2.632985e-01	4.081334e-01	1.019261e-05	8.883833e-04
2.663628e-01	4.107397e-01	1.056217e-05	1.018370e-03
2.694075e-01	4.132015e-01	1.077607e-05	8.640663e-04
2.724856e-01	4.158358e-01	1.534772e-05	7.635610e-04
2.755308e-01	4.170116e-01	9.820221e-06	1.103356e-03
2.786071e-01	4.215505e-01	6.320310e-06	8.018862e-04
2.816676e-01	4.230237e-01	7.357507e-06	8.410794e-04
2.847173e-01	4.258737e-01	1.174119e-05	7.674594e-04
2.877691e-01	4.280501e-01	9.570854e-06	9.400702e-04
2.908446e-01	4.308812e-01	1.206622e-05	9.701106e-04
2.939189e-01	4.330220e-01	1.234303e-05	9.478420e-04
2.969772e-01	4.352697e-01	1.120216e-05	9.059398e-04
3.000540e-01	4.368576e-01	7.019874e-06	8.779177e-04
3.031081e-01	4.403804e-01	9.191312e-06	8.853275e-04
3.061711e-01	4.418619e-01	1.235803e-05	6.342628e-04
3.092403e-01	4.446411e-01	1.366108e-05	5.352498e-04
3.123034e-01	4.462469e-01	1.235392e-05	8.230195e-04
3.153473e-01	4.490805e-01	1.253736e-05	4.807388e-04
3.183862e-01	4.506011e-01	1.115251e-05	6.307518e-04
3.214520e-01	4.526971e-01	1.672274e-05	9.803727e-04
3.244851e-01	4.543939e-01	1.553783e-05	9.234712e-04
3.275355e-01	4.563192e-01	2.390808e-05	6.840623e-04
3.306072e-01	4.568020e-01	2.264684e-05	6.145257e-04
3.335977e-01	4.579167e-01	3.267146e-05	1.350139e-03
3.366488e-01	4.597900e-01	2.629410e-05	8.689930e-04
3.396283e-01	4.600384e-01	2.494641e-05	1.152818e-03
3.427424e-01	4.609032e-01	3.822770e-05	1.145717e-03
3.456676e-01	4.622491e-01	9.998151e-05	1.195715e-03
3.488503e-01	4.612274e-01	8.174105e-05	2.543709e-03
3.517632e-01	4.607217e-01	9.652906e-05	2.676373e-03
3.547985e-01	4.620994e-01	1.424637e-04	3.443994e-03
