#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
5.816995e-01	5.346399e-01	1.230946e-05	1.137146e-03
5.871391e-01	5.392273e-01	1.630830e-05	9.700186e-04
5.925680e-01	5.460095e-01	8.957664e-06	6.325957e-04
5.979566e-01	5.517814e-01	1.033722e-05	8.082795e-04
6.033744e-01	5.565175e-01	1.249413e-05	6.799538e-04
6.087790e-01	5.618499e-01	9.013837e-06	6.340247e-04
6.141989e-01	5.654870e-01	1.379270e-05	5.892488e-04
6.196329e-01	5.706575e-01	1.423409e-05	7.179976e-04
6.250548e-01	5.742210e-01	1.556669e-05	5.375352e-04
6.304603e-01	5.783129e-01	1.097322e-05	4.770548e-04
6.358812e-01	5.816958e-01	1.252192e-05	5.893509e-04
6.413070e-01	5.848589e-01	1.055876e-05	5.543619e-04
6.467246e-01	5.884996e-01	1.015347e-05	5.272040e-04
6.521432e-01	5.916841e-01	1.346847e-05	5.505426e-04
6.575440e-01	5.947291e-01	9.788630e-06	5.059847e-04
6.629913e-01	5.977280e-01	1.054558e-05	5.012745e-04
6.684047e-01	6.007062e-01	8.014087e-06	5.637218e-04
6.738168e-01	6.030752e-01	1.105637e-05	4.117582e-04
6.791462e-01	6.054279e-01	1.933639e-05	4.888434e-04
6.843169e-01	6.082926e-01	7.159795e-05	5.514709e-04
6.894132e-01	6.107441e-01	5.961930e-05	5.693686e-04
6.943367e-01	6.138292e-01	6.726282e-05	1.469061e-03
6.993188e-01	6.147217e-01	1.708484e-04	1.972844e-03
