#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
4.847114e-02	8.055401e-03	3.115963e-04	8.375120e-04
5.200388e-02	8.343109e-03	2.782938e-04	1.058713e-03
5.546013e-02	8.958907e-03	1.854834e-04	8.617089e-04
5.827706e-02	8.574746e-03	1.895129e-04	7.803498e-04
6.202589e-02	1.041271e-02	2.264253e-04	8.925467e-04
6.501879e-02	8.782651e-03	1.433793e-04	9.545600e-04
6.802308e-02	1.161888e-02	1.452877e-04	8.444171e-04
7.132174e-02	1.043014e-02	1.989402e-04	8.022754e-04
7.431649e-02	1.002652e-02	1.628985e-04	4.194644e-04
7.770065e-02	1.039598e-02	1.517187e-04	7.580788e-04
8.071937e-02	1.080414e-02	1.223617e-04	4.249316e-04
8.390001e-02	1.097786e-02	1.080270e-04	8.556670e-04
8.728566e-02	1.077856e-02	9.597058e-05	7.590457e-04
9.040406e-02	1.067111e-02	1.620459e-04	8.772343e-04
9.372609e-02	1.178297e-02	1.130858e-04	9.769818e-04
9.666983e-02	1.024603e-02	1.686698e-04	5.682289e-04
1.000804e-01	1.147081e-02	1.083728e-04	8.776470e-04
1.032618e-01	1.262190e-02	1.198413e-04	1.189844e-03
1.063984e-01	1.255397e-02	1.140376e-04	6.816510e-04
1.095041e-01	1.193593e-02	1.321080e-04	5.464720e-04
1.128849e-01	1.352446e-02	1.357678e-04	8.595988e-04
1.158759e-01	1.370374e-02	1.232936e-04	9.935947e-04
1.192641e-01	1.347240e-02	8.011664e-05	5.587417e-04
1.223328e-01	1.370561e-02	1.032736e-04	1.134536e-03
1.255390e-01	1.537844e-02	9.697322e-05	6.943665e-04
1.289081e-01	1.511455e-02	1.146004e-04	7.596385e-04
1.317691e-01	1.648966e-02	5.869000e-05	8.422617e-04
1.351867e-01	1.931568e-02	6.449783e-05	9.704411e-04
1.384593e-01	1.907845e-02	7.077814e-05	6.375750e-04
1.415426e-01	1.985231e-02	8.402344e-05	8.724643e-04
1.448171e-01	2.156044e-02	9.389589e-05	1.292255e-03
1.481157e-01	2.231147e-02	9.027345e-05	1.021893e-03
1.511289e-01	2.488124e-02	6.820454e-05	1.205942e-03
1.544046e-01	2.606386e-02	6.164678e-05	1.376868e-03
1.575994e-01	2.946513e-02	7.115194e-05	1.109428e-03
1.608663e-01	3.101841e-02	6.253038e-05	1.339368e-03
1.639438e-01	3.406417e-02	4.431735e-05	1.453348e-03
1.671487e-01	3.551181e-02	4.882633e-05	2.226906e-03
1.704470e-01	3.953231e-02	6.843544e-05	9.620772e-04
1.736500e-01	4.183352e-02	5.697106e-05	2.016083e-03
1.768652e-01	4.438471e-02	4.782729e-05	2.096298e-03
1.799661e-01	4.776223e-02	6.722385e-05	1.934161e-03
1.832016e-01	5.388524e-02	5.211934e-05	2.767560e-03
1.863802e-01	5.626647e-02	5.543307e-05	1.608139e-03
1.896106e-01	6.316405e-02	6.718488e-05	1.907305e-03
1.928073e-01	6.803149e-02	4.443537e-05	1.550267e-03
1.959643e-01	7.476566e-02	3.743925e-05	2.546114e-03
1.991634e-01	8.355988e-02	3.382331e-05	3.376642e-03
2.023087e-01	9.091056e-02	4.063763e-05	3.165403e-03
2.055630e-01	9.405389e-02	5.615201e-05	3.761418e-03
2.087431e-01	1.027926e-01	2.182824e-05	2.607852e-03
2.119403e-01	1.122081e-01	3.109871e-05	4.145217e-03
2.150883e-01	1.221139e-01	3.286201e-05	3.015859e-03
2.183772e-01	1.289794e-01	2.889744e-05	2.575663e-03
2.215483e-01	1.404700e-01	3.215161e-05	3.051369e-03
2.248014e-01	1.517686e-01	2.251317e-05	4.265797e-03
2.279820e-01	1.593461e-01	2.326408e-05	3.684964e-03
2.311603e-01	1.671808e-01	2.609416e-05	3.859303e-03
2.343502e-01	1.774661e-01	3.483512e-05	3.087466e-03
2.375402e-01	1.898704e-01	2.082399e-05	2.953780e-03
2.407674e-01	2.005298e-01	2.003892e-05	3.550804e-03
2.439720e-01	2.071747e-01	1.237923e-05	3.968661e-03
2.471804e-01	2.192465e-01	1.480634e-05	3.783854e-03
2.503582e-01	2.316470e-01	2.873851e-05	4.068397e-03
2.535504e-01	2.391004e-01	1.835908e-05	4.076842e-03
2.567589e-01	2.550413e-01	1.878506e-05	3.423767e-03
2.599632e-01	2.659880e-01	2.111263e-05	2.990347e-03
2.631749e-01	2.784850e-01	2.199213e-05	2.740078e-03
2.663864e-01	2.831627e-01	1.780313e-05	3.432224e-03
2.695752e-01	2.938249e-01	2.604697e-05	3.281981e-03
2.727617e-01	3.046300e-01	1.584918e-05	2.216294e-03
2.759839e-01	3.108006e-01	1.934060e-05	2.427609e-03
2.791898e-01	3.202642e-01	1.648047e-05	3.414458e-03
2.823658e-01	3.320888e-01	9.207604e-06	2.434040e-03
2.855520e-01	3.418902e-01	2.195008e-05	2.616945e-03
2.887740e-01	3.517116e-01	1.934962e-05	1.771143e-03
2.919603e-01	3.615194e-01	1.623317e-05	2.417935e-03
2.951520e-01	3.701781e-01	1.094891e-05	1.625571e-03
2.983798e-01	3.793140e-01	1.868662e-05	2.687649e-03
3.015473e-01	3.850947e-01	1.647497e-05	2.130757e-03
3.047434e-01	3.944044e-01	1.546468e-05	2.003662e-03
3.079659e-01	4.016207e-01	1.658996e-05	1.262764e-03
3.111823e-01	4.104284e-01	1.363488e-05	2.035294e-03
3.143663e-01	4.179211e-01	1.144602e-05	1.974920e-03
3.175529e-01	4.238532e-01	1.081865e-05	1.407047e-03
3.207432e-01	4.313850e-01	1.577471e-05	1.894832e-03
3.239571e-01	4.386838e-01	1.082283e-05	1.720665e-03
3.271549e-01	4.467369e-01	1.087131e-05	1.532961e-03
3.303450e-01	4.537580e-01	1.032138e-05	1.397915e-03
3.335444e-01	4.590576e-01	1.446293e-05	1.590832e-03
3.367550e-01	4.646716e-01	7.202202e-06	1.665013e-03
3.399304e-01	4.712087e-01	1.233474e-05	1.302065e-03
3.431419e-01	4.773635e-01	1.051043e-05	1.178984e-03
3.463505e-01	4.830617e-01	1.175016e-05	9.547591e-04
3.495421e-01	4.868288e-01	8.800782e-06	1.325031e-03
3.527450e-01	4.913459e-01	1.658981e-05	1.383123e-03
3.559395e-01	4.978587e-01	1.664050e-05	9.507765e-04
3.591567e-01	5.023185e-01	9.580192e-06	1.078636e-03
3.623565e-01	5.069724e-01	7.294716e-06	1.126806e-03
3.655607e-01	5.098211e-01	7.126713e-06	9.642264e-04
