#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
3.032243e-01	4.320282e-01	1.319349e-05	1.187347e-03
3.064218e-01	4.352531e-01	1.031487e-05	8.548965e-04
3.096443e-01	4.385171e-01	5.869341e-06	7.480124e-04
3.128363e-01	4.413675e-01	1.217554e-05	8.812686e-04
3.160406e-01	4.457682e-01	1.029922e-05	8.099255e-04
3.192498e-01	4.479800e-01	8.720465e-06	5.195818e-04
3.224598e-01	4.504377e-01	8.365860e-06	5.801188e-04
3.256691e-01	4.531766e-01	1.437549e-05	8.968358e-04
3.288640e-01	4.561302e-01	7.563249e-06	7.186477e-04
3.320574e-01	4.586951e-01	1.271191e-05	7.278050e-04
3.352648e-01	4.622377e-01	9.357867e-06	7.759953e-04
3.384604e-01	4.638173e-01	7.856593e-06	6.398351e-04
3.416624e-01	4.672420e-01	1.087652e-05	5.950615e-04
3.448934e-01	4.693492e-01	1.513608e-05	8.902258e-04
3.480693e-01	4.729315e-01	1.036118e-05	6.192189e-04
3.512730e-01	4.757928e-01	1.172910e-05	6.372528e-04
3.544239e-01	4.767184e-01	1.366334e-05	1.039610e-03
3.576255e-01	4.790687e-01	1.764241e-05	7.394964e-04
3.608072e-01	4.802136e-01	2.693361e-05	6.771161e-04
3.639796e-01	4.833236e-01	2.887327e-05	6.394727e-04
3.671966e-01	4.847742e-01	2.618776e-05	9.106033e-04
3.701976e-01	4.856915e-01	2.939667e-05	1.076865e-03
3.733424e-01	4.890008e-01	4.649764e-05	1.668425e-03
3.764650e-01	4.899460e-01	6.113903e-05	1.838866e-03
3.795391e-01	4.881590e-01	1.384112e-04	2.939654e-03
