#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.441435e-01	5.783127e-03	3.126121e-04	1.371807e-03
2.483555e-01	6.393919e-03	3.584130e-04	1.264423e-03
2.661625e-01	7.848401e-03	2.270882e-04	1.940570e-03
2.701417e-01	8.206385e-03	2.931238e-04	1.222893e-03
2.743739e-01	7.747730e-03	3.553272e-04	2.353323e-03
2.792082e-01	1.197508e-02	3.486003e-04	1.335441e-03
2.840215e-01	8.028524e-03	2.340452e-04	9.232597e-04
2.889637e-01	8.518801e-03	1.759361e-04	1.417547e-03
2.928949e-01	1.108803e-02	3.174144e-04	1.471972e-03
2.973404e-01	1.057886e-02	2.439199e-04	1.460040e-03
3.012262e-01	1.382640e-02	2.481836e-04	1.548466e-03
3.059136e-01	1.448580e-02	1.835985e-04	2.232362e-03
3.107951e-01	1.426461e-02	2.197278e-04	1.256170e-03
3.152483e-01	1.472293e-02	2.248506e-04	1.874851e-03
3.197283e-01	1.720115e-02	2.020363e-04	2.037694e-03
3.244656e-01	1.641127e-02	1.674326e-04	1.744771e-03
3.286515e-01	1.638411e-02	1.793987e-04	1.113248e-03
3.332785e-01	1.936338e-02	1.460368e-04	1.294437e-03
3.378030e-01	2.055072e-02	1.473000e-04	1.327445e-03
3.423160e-01	2.352254e-02	1.272907e-04	1.956420e-03
3.467564e-01	2.474373e-02	1.577050e-04	1.588071e-03
3.512561e-01	2.809333e-02	9.758741e-05	2.486504e-03
3.555652e-01	3.077778e-02	9.592990e-05	2.478644e-03
3.601836e-01	3.339528e-02	8.622506e-05	2.277187e-03
3.647987e-01	3.471981e-02	7.123477e-05	2.556349e-03
3.690759e-01	3.996847e-02	1.131985e-04	1.646344e-03
3.737273e-01	4.370613e-02	8.774820e-05	2.257080e-03
3.781605e-01	5.330349e-02	1.094074e-04	2.533026e-03
3.826592e-01	5.668307e-02	7.162904e-05	2.049132e-03
3.873111e-01	6.913128e-02	7.820874e-05	2.977195e-03
3.917448e-01	7.440741e-02	4.902955e-05	1.777600e-03
3.961266e-01	9.060805e-02	6.515469e-05	2.618696e-03
4.007019e-01	1.020363e-01	5.008164e-05	2.608410e-03
4.051233e-01	1.140980e-01	4.112899e-05	3.086857e-03
4.095856e-01	1.316785e-01	4.736365e-05	3.479561e-03
4.141357e-01	1.455745e-01	4.983840e-05	3.919677e-03
4.185635e-01	1.683680e-01	3.378309e-05	2.852848e-03
4.231007e-01	1.924595e-01	2.888377e-05	3.284513e-03
4.276019e-01	2.101099e-01	2.566773e-05	3.489187e-03
4.320537e-01	2.321287e-01	4.187174e-05	4.224912e-03
4.365361e-01	2.531186e-01	3.615996e-05	2.207579e-03
4.409915e-01	2.714184e-01	1.388271e-05	2.524167e-03
4.454940e-01	2.971546e-01	2.417182e-05	3.632657e-03
4.499904e-01	3.200950e-01	1.996956e-05	2.146079e-03
4.544872e-01	3.391863e-01	1.734566e-05	3.284127e-03
4.590005e-01	3.571174e-01	1.619572e-05	3.071524e-03
4.635113e-01	3.760914e-01	1.685443e-05	2.969011e-03
4.679556e-01	3.888585e-01	1.223221e-05	3.721449e-03
4.724225e-01	4.094157e-01	1.776575e-05	1.988442e-03
4.769449e-01	4.232654e-01	1.295642e-05	1.717580e-03
4.814385e-01	4.367199e-01	1.930947e-05	2.303935e-03
4.859121e-01	4.538443e-01	2.112776e-05	1.963350e-03
4.903952e-01	4.671743e-01	1.698349e-05	1.756552e-03
4.948990e-01	4.774188e-01	1.722780e-05	1.542705e-03
4.994037e-01	4.910984e-01	1.431268e-05	1.409137e-03
5.038775e-01	5.007342e-01	1.403197e-05	1.370600e-03
5.083559e-01	5.114577e-01	1.888932e-05	8.927317e-04
5.128541e-01	5.207871e-01	1.150259e-05	1.208890e-03
5.173585e-01	5.301515e-01	9.409529e-06	1.026532e-03
5.218403e-01	5.384281e-01	1.399202e-05	1.283189e-03
5.263258e-01	5.455216e-01	1.374409e-05	9.078820e-04
5.308094e-01	5.530830e-01	1.422231e-05	1.068169e-03
5.353149e-01	5.597884e-01	3.917269e-06	7.791577e-04
5.397937e-01	5.669924e-01	1.106364e-05	6.504813e-04
5.442682e-01	5.722525e-01	1.269317e-05	2.747710e-04
5.487703e-01	5.780268e-01	1.159745e-05	6.881100e-04
5.532457e-01	5.828666e-01	1.945504e-05	7.067540e-04
5.577521e-01	5.874805e-01	1.250066e-05	5.498848e-04
5.622410e-01	5.914737e-01	1.420099e-05	7.400179e-04
5.667323e-01	5.967672e-01	9.687778e-06	7.808026e-04
5.712146e-01	6.010324e-01	9.298712e-06	7.199945e-04
5.756929e-01	6.049724e-01	1.221281e-05	6.245183e-04
5.802033e-01	6.086213e-01	1.129489e-05	6.929741e-04
5.846724e-01	6.113526e-01	1.634511e-05	8.873910e-04
5.891618e-01	6.143490e-01	1.532816e-05	5.675413e-04
5.933403e-01	6.175112e-01	3.193768e-05	5.743242e-04
5.978180e-01	6.189840e-01	7.733015e-05	1.392947e-03
6.020316e-01	6.215494e-01	1.094463e-04	1.848896e-03
6.064566e-01	6.231923e-01	1.616831e-04	1.997489e-03
