#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.923099e-01	2.538509e-01	1.553599e-05	1.723717e-03
1.956164e-01	2.603725e-01	1.444996e-05	1.937268e-03
1.989142e-01	2.642568e-01	1.910910e-05	1.740899e-03
2.022324e-01	2.710088e-01	1.726136e-05	2.364427e-03
2.055490e-01	2.770802e-01	1.473787e-05	1.741271e-03
2.089029e-01	2.809274e-01	1.780953e-05	2.627103e-03
2.122158e-01	2.877315e-01	1.208386e-05	1.905393e-03
2.155051e-01	2.882785e-01	1.478402e-05	1.461378e-03
2.188372e-01	2.945577e-01	2.039720e-05	1.555920e-03
2.221411e-01	3.004571e-01	1.125344e-05	1.191269e-03
2.254245e-01	3.051784e-01	1.446243e-05	1.625594e-03
2.287787e-01	3.064553e-01	1.144606e-05	1.769839e-03
2.321192e-01	3.156049e-01	1.873076e-05	1.348633e-03
2.354076e-01	3.181703e-01	9.259141e-06	1.513146e-03
2.387125e-01	3.243157e-01	1.687121e-05	1.437458e-03
2.420405e-01	3.278673e-01	1.189705e-05	7.533010e-04
2.453555e-01	3.332306e-01	7.955662e-06	1.056240e-03
2.486880e-01	3.392779e-01	1.017524e-05	1.056386e-03
2.519736e-01	3.430975e-01	1.325488e-05	7.836735e-04
2.552942e-01	3.473184e-01	1.262925e-05	9.393425e-04
2.586197e-01	3.515991e-01	1.274326e-05	1.079796e-03
2.619119e-01	3.544457e-01	1.579576e-05	8.082073e-04
2.652403e-01	3.588979e-01	1.112633e-05	1.338914e-03
2.685767e-01	3.624578e-01	1.483040e-05	1.163926e-03
2.718467e-01	3.665263e-01	7.027848e-06	1.196719e-03
2.751769e-01	3.704420e-01	1.215670e-05	8.545159e-04
2.784702e-01	3.737280e-01	1.676642e-05	1.510911e-03
2.817973e-01	3.775927e-01	1.357282e-05	1.036463e-03
2.851103e-01	3.816723e-01	8.555897e-06	1.149343e-03
2.884613e-01	3.844142e-01	1.133121e-05	6.732397e-04
2.917829e-01	3.869946e-01	1.734899e-05	1.312084e-03
2.950854e-01	3.924119e-01	1.019279e-05	1.055043e-03
2.983907e-01	3.965821e-01	1.389143e-05	1.455265e-03
3.017034e-01	3.991103e-01	1.145667e-05	1.268089e-03
3.050149e-01	4.030424e-01	9.596589e-06	7.977564e-04
3.083200e-01	4.051783e-01	1.297850e-05	8.776855e-04
3.116489e-01	4.099244e-01	1.452825e-05	1.231452e-03
3.149563e-01	4.125532e-01	1.193073e-05	8.715884e-04
3.182812e-01	4.165557e-01	1.075443e-05	1.061254e-03
3.215871e-01	4.187207e-01	2.149624e-05	1.146468e-03
3.248927e-01	4.206091e-01	1.759465e-05	8.293842e-04
3.282074e-01	4.246907e-01	1.145877e-05	1.151509e-03
3.315256e-01	4.278972e-01	1.069564e-05	1.031112e-03
3.348387e-01	4.317259e-01	9.180781e-06	9.453301e-04
3.381721e-01	4.330228e-01	6.885807e-06	1.112684e-03
3.414669e-01	4.358191e-01	1.373761e-05	1.278222e-03
3.447682e-01	4.397911e-01	1.191844e-05	9.452546e-04
3.481119e-01	4.413884e-01	1.146494e-05	9.792445e-04
3.514250e-01	4.444059e-01	9.003610e-06	9.607323e-04
3.547291e-01	4.479891e-01	8.989785e-06	9.488753e-04
3.580284e-01	4.507115e-01	8.935626e-06	9.043590e-04
3.613550e-01	4.521769e-01	1.847839e-05	9.174977e-04
3.646655e-01	4.548835e-01	1.360953e-05	1.014150e-03
3.679502e-01	4.575489e-01	1.030705e-05	5.990753e-04
3.712539e-01	4.592005e-01	1.209880e-05	8.752064e-04
3.745205e-01	4.610441e-01	1.873871e-05	9.362380e-04
3.778170e-01	4.644562e-01	3.304321e-05	8.803052e-04
3.810405e-01	4.639226e-01	3.282807e-05	1.147414e-03
3.842143e-01	4.679481e-01	4.622886e-05	1.114183e-03
3.875439e-01	4.682164e-01	4.178991e-05	1.992877e-03
3.908671e-01	4.683165e-01	9.101966e-05	2.097430e-03
3.943182e-01	4.703675e-01	9.012995e-05	2.377939e-03
3.972280e-01	4.694913e-01	1.795352e-04	1.913892e-03
