#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
8.175953e-02	8.154716e-03	4.191222e-04	7.885254e-04
9.626837e-02	6.891623e-03	2.693543e-04	9.201047e-04
1.067534e-01	5.487805e-03	2.752428e-04	8.175759e-04
1.105670e-01	6.923856e-03	3.515932e-04	1.077398e-03
1.164632e-01	5.511876e-03	3.590294e-04	6.870566e-04
1.203713e-01	5.606849e-03	4.156152e-04	5.881790e-04
1.262718e-01	6.506816e-03	4.158121e-04	7.872805e-04
1.316373e-01	5.509381e-03	3.044713e-04	4.976197e-04
1.365006e-01	7.163391e-03	1.831906e-04	1.193518e-03
1.409661e-01	7.802877e-03	3.336220e-04	1.011013e-03
1.461468e-01	6.701648e-03	2.263551e-04	5.093710e-04
1.513350e-01	6.364006e-03	1.704434e-04	3.941297e-04
1.554049e-01	5.880815e-03	2.663663e-04	4.334684e-04
1.606451e-01	6.052861e-03	2.857671e-04	5.734271e-04
1.661085e-01	5.982274e-03	3.002177e-04	5.572935e-04
1.707795e-01	7.209002e-03	3.074239e-04	6.401958e-04
1.756257e-01	8.566474e-03	1.871381e-04	9.623926e-04
1.806719e-01	7.386629e-03	2.757127e-04	8.149068e-04
1.860262e-01	7.878853e-03	2.676044e-04	1.033620e-03
1.907251e-01	8.030940e-03	1.326694e-04	9.263243e-04
1.956367e-01	8.785886e-03	1.762070e-04	1.098641e-03
2.005270e-01	1.000847e-02	2.024126e-04	1.290500e-03
2.053602e-01	8.973281e-03	2.528599e-04	7.247570e-04
2.103873e-01	9.225806e-03	1.979601e-04	7.177505e-04
2.154138e-01	8.250896e-03	1.635283e-04	3.918134e-04
2.204086e-01	9.418043e-03	1.536874e-04	6.727038e-04
2.250888e-01	1.056833e-02	1.718088e-04	1.128912e-03
2.299789e-01	1.039649e-02	1.442150e-04	1.282959e-03
2.352668e-01	1.159319e-02	1.230696e-04	6.258346e-04
2.403762e-01	1.390950e-02	1.601371e-04	9.341888e-04
2.451710e-01	1.218798e-02	1.714729e-04	1.158641e-03
2.498567e-01	1.458855e-02	1.350099e-04	1.159528e-03
2.549412e-01	1.552692e-02	1.607334e-04	7.206800e-04
2.600146e-01	1.514877e-02	1.677973e-04	7.943571e-04
2.649489e-01	1.681756e-02	1.339642e-04	7.325050e-04
2.699663e-01	1.702164e-02	8.090311e-05	1.020383e-03
2.748374e-01	1.842632e-02	6.213468e-05	8.448927e-04
2.798203e-01	2.116010e-02	7.908909e-05	1.331860e-03
2.846232e-01	2.291695e-02	1.354314e-04	1.517064e-03
2.898162e-01	2.752571e-02	7.317387e-05	1.525546e-03
2.945434e-01	2.922440e-02	6.236074e-05	1.743671e-03
2.994054e-01	3.313917e-02	6.100045e-05	1.503228e-03
