#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
6.090657e-02	1.010161e-02	3.287749e-04	1.235706e-03
6.593891e-02	9.488776e-03	3.524857e-04	9.605469e-04
7.030941e-02	9.587760e-03	3.083012e-04	9.212639e-04
7.490253e-02	8.461646e-03	3.788861e-04	9.914778e-04
8.400133e-02	9.456827e-03	4.136821e-04	1.347363e-03
8.796245e-02	9.829140e-03	2.940945e-04	1.044446e-03
9.207098e-02	1.344335e-02	2.334856e-04	1.881488e-03
9.716991e-02	9.555543e-03	1.984715e-04	1.120232e-03
1.014653e-01	9.971902e-03	3.331481e-04	1.128148e-03
1.060240e-01	9.379205e-03	2.689930e-04	6.693055e-04
1.104678e-01	9.460172e-03	2.013119e-04	8.548117e-04
1.150135e-01	9.697143e-03	2.774613e-04	1.042386e-03
1.193304e-01	9.345386e-03	1.760979e-04	7.468658e-04
1.245147e-01	1.068811e-02	3.125491e-04	1.064804e-03
1.286872e-01	8.661155e-03	1.862868e-04	8.078073e-04
1.331375e-01	8.477443e-03	1.321199e-04	5.398561e-04
1.378592e-01	9.247211e-03	1.621993e-04	8.339918e-04
1.420459e-01	9.447600e-03	1.592160e-04	7.776796e-04
1.469543e-01	1.102885e-02	2.202965e-04	1.333013e-03
1.509673e-01	1.102075e-02	1.724008e-04	9.606369e-04
1.554139e-01	1.081354e-02	1.367741e-04	7.474175e-04
1.599299e-01	1.079615e-02	1.557458e-04	1.064087e-03
1.646069e-01	1.214197e-02	1.683346e-04	9.633460e-04
1.692216e-01	1.338351e-02	1.664545e-04	1.108209e-03
1.736875e-01	1.051230e-02	1.435924e-04	8.494439e-04
1.779166e-01	1.257749e-02	1.001590e-04	1.183079e-03
1.827023e-01	1.297423e-02	1.587333e-04	8.702176e-04
1.869402e-01	1.407596e-02	1.427150e-04	1.050725e-03
1.914016e-01	1.391245e-02	1.521601e-04	1.123856e-03
1.962445e-01	1.564383e-02	1.126865e-04	1.108033e-03
2.002803e-01	1.574816e-02	8.508933e-05	4.794405e-04
2.049628e-01	1.742159e-02	1.051398e-04	1.148683e-03
2.094559e-01	1.995552e-02	1.123164e-04	9.580444e-04
2.138852e-01	1.909009e-02	8.652341e-05	9.248823e-04
2.185183e-01	2.481434e-02	1.380159e-04	8.184622e-04
2.231998e-01	2.405726e-02	1.229657e-04	1.930751e-03
2.277201e-01	2.687524e-02	9.114350e-05	1.129002e-03
2.319967e-01	2.761467e-02	8.169910e-05	1.770440e-03
2.364445e-01	3.070233e-02	8.184138e-05	1.293578e-03
2.409228e-01	3.312192e-02	7.592856e-05	1.433650e-03
2.453501e-01	3.700576e-02	5.218424e-05	1.335122e-03
2.498427e-01	4.149691e-02	7.742875e-05	1.745503e-03
2.544429e-01	4.457358e-02	8.647171e-05	1.835678e-03
2.589624e-01	4.797254e-02	8.009947e-05	9.873327e-04
2.634109e-01	5.603669e-02	9.569451e-05	1.391202e-03
2.678796e-01	6.066632e-02	5.531085e-05	1.834199e-03
2.724141e-01	6.525970e-02	5.549974e-05	1.995239e-03
2.770773e-01	7.353934e-02	4.649233e-05	2.611981e-03
2.813848e-01	8.054446e-02	4.122190e-05	2.683445e-03
2.859873e-01	8.643244e-02	4.859365e-05	1.332855e-03
2.904522e-01	9.500562e-02	4.181625e-05	2.392673e-03
2.949544e-01	1.043800e-01	2.820408e-05	1.543438e-03
2.994415e-01	1.150658e-01	3.147586e-05	2.951253e-03
3.039143e-01	1.229397e-01	6.251570e-05	3.061259e-03
3.084641e-01	1.333796e-01	5.539239e-05	2.812242e-03
3.129737e-01	1.444866e-01	3.044684e-05	3.250397e-03
3.174419e-01	1.584542e-01	2.734826e-05	2.469443e-03
3.219229e-01	1.717810e-01	3.161858e-05	3.254741e-03
3.264341e-01	1.866029e-01	2.349091e-05	2.523270e-03
3.309458e-01	1.949811e-01	3.291218e-05	2.957307e-03
3.354169e-01	2.096867e-01	3.554487e-05	3.620094e-03
3.399452e-01	2.188308e-01	2.902965e-05	3.126647e-03
3.444853e-01	2.317506e-01	3.213920e-05	2.159017e-03
3.489465e-01	2.451173e-01	2.885166e-05	2.065173e-03
3.534703e-01	2.613079e-01	2.028846e-05	1.869249e-03
3.579481e-01	2.732018e-01	2.576970e-05	2.408899e-03
3.624155e-01	2.833682e-01	1.371342e-05	2.001236e-03
3.669174e-01	2.945768e-01	7.905372e-06	2.393209e-03
3.714129e-01	3.052177e-01	1.618472e-05	2.106619e-03
3.759035e-01	3.170156e-01	2.078734e-05	2.150783e-03
3.804107e-01	3.260101e-01	2.085487e-05	1.925960e-03
3.848957e-01	3.394515e-01	1.567440e-05	1.856825e-03
3.893834e-01	3.493045e-01	1.661637e-05	1.907117e-03
3.938970e-01	3.583752e-01	2.173939e-05	1.892629e-03
3.983946e-01	3.687812e-01	2.245844e-05	2.184186e-03
4.028834e-01	3.757423e-01	1.124740e-05	1.449845e-03
4.073757e-01	3.838572e-01	1.666728e-05	1.593173e-03
4.118839e-01	3.932886e-01	1.628165e-05	1.479347e-03
4.164026e-01	4.018717e-01	1.606213e-05	2.003121e-03
4.209048e-01	4.069711e-01	1.242044e-05	2.092581e-03
4.253950e-01	4.152266e-01	1.287088e-05	1.489647e-03
4.298887e-01	4.223104e-01	1.166114e-05	1.332545e-03
4.343821e-01	4.290754e-01	1.211021e-05	2.401345e-03
4.388714e-01	4.348698e-01	1.741492e-05	1.900361e-03
4.433749e-01	4.408557e-01	1.110836e-05	1.655268e-03
4.478677e-01	4.473496e-01	1.194462e-05	1.408202e-03
4.523624e-01	4.531557e-01	1.694161e-05	1.733537e-03
4.568707e-01	4.592998e-01	1.541972e-05	1.390175e-03
4.613736e-01	4.640972e-01	1.484078e-05	1.617967e-03
4.658750e-01	4.692400e-01	1.516739e-05	1.609480e-03
4.703928e-01	4.747925e-01	1.592834e-05	1.250407e-03
4.748903e-01	4.781654e-01	1.630365e-05	1.183872e-03
4.793802e-01	4.844502e-01	1.340164e-05	1.118811e-03
4.838428e-01	4.882641e-01	1.617556e-05	8.892880e-04
4.883609e-01	4.931740e-01	1.453342e-05	9.354962e-04
4.928522e-01	4.974605e-01	2.027509e-05	7.866847e-04
4.973477e-01	5.006751e-01	6.815744e-06	9.910477e-04
5.018481e-01	5.047241e-01	1.602936e-05	6.019647e-04
5.063484e-01	5.077340e-01	7.288541e-06	7.602328e-04
5.108303e-01	5.123419e-01	1.256662e-05	4.682056e-04
5.153122e-01	5.154285e-01	9.787813e-06	7.826722e-04
5.198181e-01	5.178124e-01	1.414345e-05	5.735668e-04
5.243152e-01	5.212543e-01	1.905724e-05	6.108778e-04
5.288177e-01	5.245477e-01	1.424085e-05	1.033548e-03
5.332414e-01	5.279235e-01	2.829852e-05	5.009169e-04
5.376072e-01	5.302737e-01	3.926712e-05	7.131911e-04
5.419315e-01	5.328583e-01	5.485068e-05	7.462284e-04
5.462258e-01	5.349714e-01	7.398797e-05	1.218861e-03
5.508200e-01	5.379363e-01	7.157643e-05	2.034582e-03
5.546358e-01	5.413361e-01	1.979666e-04	2.027566e-03
