#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.391498e-01	2.998808e-01	8.021875e-06	2.248214e-03
2.421916e-01	3.065432e-01	1.004645e-05	2.481295e-03
2.452415e-01	3.182285e-01	1.670795e-05	2.291965e-03
2.482852e-01	3.241824e-01	1.327176e-05	1.823156e-03
2.513089e-01	3.341169e-01	7.664302e-06	2.252896e-03
2.543832e-01	3.405858e-01	1.126083e-05	1.300642e-03
2.574281e-01	3.515392e-01	1.231555e-05	1.402458e-03
2.604561e-01	3.584309e-01	1.436096e-05	1.849908e-03
2.635166e-01	3.668551e-01	6.147767e-06	1.376795e-03
2.665669e-01	3.740006e-01	1.442895e-05	1.413727e-03
2.696082e-01	3.823193e-01	1.214503e-05	1.403865e-03
2.726679e-01	3.889369e-01	9.221865e-06	1.843371e-03
2.757195e-01	3.972761e-01	9.402393e-06	1.112421e-03
2.787553e-01	4.019091e-01	6.716290e-06	1.858066e-03
2.818195e-01	4.089262e-01	1.089785e-05	1.780845e-03
2.848696e-01	4.159137e-01	9.089315e-06	1.759422e-03
2.878928e-01	4.222665e-01	9.113440e-06	1.837610e-03
2.909567e-01	4.295157e-01	8.031640e-06	1.581421e-03
2.939961e-01	4.352287e-01	7.387611e-06	1.133783e-03
2.970331e-01	4.409641e-01	1.022038e-05	1.247844e-03
3.000874e-01	4.470675e-01	7.875164e-06	1.165717e-03
3.031614e-01	4.525896e-01	1.009388e-05	1.149488e-03
3.061912e-01	4.572370e-01	9.649202e-06	1.514663e-03
3.092506e-01	4.622253e-01	7.546229e-06	1.268928e-03
3.122953e-01	4.682614e-01	7.883043e-06	1.063970e-03
3.153393e-01	4.731413e-01	8.459544e-06	1.114582e-03
3.183849e-01	4.780754e-01	7.755704e-06	8.783398e-04
3.214496e-01	4.822258e-01	8.649891e-06	1.060508e-03
3.244786e-01	4.875859e-01	5.727486e-06	1.110698e-03
3.275343e-01	4.919522e-01	8.633518e-06	8.399671e-04
3.305725e-01	4.965622e-01	6.623606e-06	9.232262e-04
3.336245e-01	5.003670e-01	6.030266e-06	7.249640e-04
3.366745e-01	5.042183e-01	8.081904e-06	6.609140e-04
3.397124e-01	5.083082e-01	7.640079e-06	6.220220e-04
3.427472e-01	5.113535e-01	1.251735e-05	6.403707e-04
3.457888e-01	5.149321e-01	1.760047e-05	8.600507e-04
3.487953e-01	5.179617e-01	1.480080e-05	9.411534e-04
3.518143e-01	5.206802e-01	2.361736e-05	1.064723e-03
3.547513e-01	5.218356e-01	4.362253e-05	8.736153e-04
3.577556e-01	5.240459e-01	2.297980e-05	9.271178e-04
3.607432e-01	5.248916e-01	3.977283e-05	1.854324e-03
3.637157e-01	5.197889e-01	7.641686e-05	1.879568e-03
3.665769e-01	5.287079e-01	1.639693e-04	1.970922e-03
