#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.435622e-01	6.201952e-03	3.770011e-04	8.873961e-04
1.490734e-01	5.057451e-03	4.103591e-04	7.666603e-04
1.573806e-01	6.384224e-03	2.776240e-04	1.129110e-03
1.623878e-01	6.940682e-03	3.918700e-04	9.277398e-04
1.727198e-01	5.799609e-03	3.641738e-04	9.096023e-04
1.826990e-01	7.253814e-03	2.962452e-04	9.401124e-04
1.872511e-01	5.682497e-03	3.376667e-04	1.021467e-03
1.922834e-01	7.796953e-03	3.101686e-04	1.160977e-03
1.973582e-01	6.443328e-03	3.434204e-04	4.714876e-04
2.022190e-01	7.856352e-03	4.373426e-04	1.226566e-03
2.073754e-01	7.110944e-03	3.008526e-04	8.069115e-04
2.125694e-01	9.663419e-03	2.427942e-04	1.812491e-03
2.163211e-01	7.769869e-03	2.947273e-04	6.627242e-04
2.218762e-01	8.762433e-03	2.956449e-04	1.571558e-03
2.269304e-01	1.180992e-02	2.619912e-04	1.925602e-03
2.317032e-01	1.135661e-02	2.383576e-04	2.024180e-03
2.362613e-01	9.699000e-03	2.944302e-04	1.337529e-03
2.412121e-01	1.157846e-02	2.507155e-04	1.633876e-03
2.465376e-01	1.347099e-02	2.612175e-04	2.338182e-03
2.513881e-01	1.206581e-02	1.999171e-04	1.022413e-03
2.565726e-01	1.299713e-02	2.198085e-04	2.774962e-03
2.608278e-01	1.980366e-02	2.241690e-04	2.325358e-03
2.657158e-01	1.472060e-02	1.837049e-04	1.860717e-03
2.706299e-01	1.671775e-02	1.746335e-04	1.131676e-03
2.752674e-01	1.873070e-02	1.680856e-04	2.136066e-03
2.807897e-01	2.226127e-02	1.296404e-04	1.622290e-03
2.852866e-01	2.015549e-02	1.463684e-04	2.316879e-03
2.901881e-01	2.335014e-02	1.626861e-04	2.124942e-03
2.951742e-01	2.323087e-02	8.592072e-05	1.034421e-03
2.998902e-01	2.627839e-02	1.240244e-04	2.611326e-03
3.050736e-01	3.186739e-02	1.420410e-04	3.061640e-03
3.098337e-01	3.555807e-02	8.153587e-05	2.948842e-03
3.146945e-01	4.476557e-02	9.529890e-05	3.847262e-03
3.198028e-01	4.859078e-02	1.425520e-04	2.774300e-03
3.244579e-01	5.470813e-02	1.748584e-04	3.672623e-03
3.294185e-01	6.021586e-02	6.971831e-05	4.345452e-03
3.342564e-01	6.440338e-02	6.778664e-05	2.663422e-03
3.390501e-01	7.825995e-02	9.474603e-05	4.969169e-03
3.439472e-01	8.531383e-02	7.709634e-05	3.345795e-03
3.488635e-01	9.340532e-02	3.904989e-05	4.281521e-03
3.538705e-01	1.015281e-01	6.798112e-05	5.480663e-03
3.587829e-01	1.128712e-01	7.469808e-05	5.242309e-03
3.636101e-01	1.328083e-01	2.649883e-05	4.844041e-03
3.685106e-01	1.421952e-01	3.521849e-05	3.849206e-03
3.733832e-01	1.655656e-01	4.687447e-05	3.781535e-03
3.782753e-01	1.774619e-01	6.255964e-05	4.604142e-03
3.831249e-01	1.919326e-01	5.055037e-05	3.918889e-03
3.881720e-01	2.095367e-01	4.622320e-05	3.458230e-03
3.930998e-01	2.221126e-01	2.929639e-05	3.656282e-03
3.979704e-01	2.354340e-01	3.981869e-05	4.665025e-03
4.027301e-01	2.516195e-01	3.714947e-05	4.745386e-03
4.076958e-01	2.666677e-01	4.740526e-05	4.558714e-03
4.126112e-01	2.809812e-01	2.563324e-05	3.200778e-03
4.174985e-01	2.908666e-01	4.322241e-05	4.420207e-03
4.224088e-01	3.068179e-01	3.266668e-05	4.131340e-03
4.272695e-01	3.192249e-01	3.398554e-05	4.724011e-03
4.321587e-01	3.354668e-01	1.958729e-05	4.817951e-03
4.370595e-01	3.392728e-01	4.016649e-05	3.195034e-03
4.419679e-01	3.541078e-01	2.903128e-05	3.012487e-03
4.468063e-01	3.669080e-01	2.749475e-05	3.054106e-03
4.517387e-01	3.747502e-01	2.274410e-05	3.991629e-03
4.566429e-01	3.873203e-01	3.810274e-05	2.999349e-03
4.615019e-01	3.942857e-01	2.386172e-05	3.604725e-03
4.663810e-01	4.052040e-01	3.433095e-05	3.094070e-03
4.713083e-01	4.136746e-01	2.115218e-05	4.045588e-03
4.761686e-01	4.206891e-01	1.932046e-05	3.080776e-03
4.810820e-01	4.269387e-01	2.639607e-05	2.833713e-03
4.859888e-01	4.362194e-01	2.186422e-05	3.006908e-03
4.909020e-01	4.418878e-01	2.976537e-05	3.012582e-03
4.957110e-01	4.515002e-01	1.673112e-05	2.255000e-03
5.006380e-01	4.582525e-01	1.678415e-05	2.396539e-03
5.055455e-01	4.645919e-01	2.951829e-05	2.355053e-03
5.104223e-01	4.704432e-01	2.738471e-05	1.511005e-03
5.153509e-01	4.762980e-01	2.116621e-05	2.478992e-03
5.202293e-01	4.819006e-01	1.808783e-05	2.206802e-03
5.251237e-01	4.881964e-01	1.551840e-05	1.877818e-03
