#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.234172e-02	1.493969e-02	1.926774e-04	9.018333e-04
1.479974e-02	1.250254e-02	1.772825e-04	9.109503e-04
1.773631e-02	1.467666e-02	1.191757e-04	7.424786e-04
2.025906e-02	1.722361e-02	1.200675e-04	1.202834e-03
2.282847e-02	1.760544e-02	1.254728e-04	1.044627e-03
2.530759e-02	1.773728e-02	7.248224e-05	9.178103e-04
2.790318e-02	1.720180e-02	5.091738e-05	9.602666e-04
3.023821e-02	2.033554e-02	9.463891e-05	1.091698e-03
3.304880e-02	1.915273e-02	6.168913e-05	8.620230e-04
3.559910e-02	2.167864e-02	5.293512e-05	1.457606e-03
3.820529e-02	2.400317e-02	3.814761e-05	9.602763e-04
4.069943e-02	2.394926e-02	4.661949e-05	7.209776e-04
4.334265e-02	2.442206e-02	7.203648e-05	1.263421e-03
4.590486e-02	2.755234e-02	5.727745e-05	1.242972e-03
4.845032e-02	2.854916e-02	5.177007e-05	1.174787e-03
5.110087e-02	2.917185e-02	5.932497e-05	1.277017e-03
5.361754e-02	3.273001e-02	3.933666e-05	9.759352e-04
5.617988e-02	3.343261e-02	3.874887e-05	1.036692e-03
5.869155e-02	3.651555e-02	3.525850e-05	1.348519e-03
6.133222e-02	3.852071e-02	3.974803e-05	1.382027e-03
6.380470e-02	4.251890e-02	3.534101e-05	1.047708e-03
6.644380e-02	4.355445e-02	4.721801e-05	1.292978e-03
6.909340e-02	4.425429e-02	3.901254e-05	1.334019e-03
7.160209e-02	5.107019e-02	3.768418e-05	1.325057e-03
7.413466e-02	5.266864e-02	4.141277e-05	1.533354e-03
7.666680e-02	5.652202e-02	3.702288e-05	1.049757e-03
7.928918e-02	5.929622e-02	2.601641e-05	9.495273e-04
8.185989e-02	6.112466e-02	1.530303e-05	9.844058e-04
8.442909e-02	6.679096e-02	2.245685e-05	1.855089e-03
8.702304e-02	7.209998e-02	3.429977e-05	1.117966e-03
8.959161e-02	7.790714e-02	1.893508e-05	1.715437e-03
9.217159e-02	8.227867e-02	1.797386e-05	1.024785e-03
9.473955e-02	8.610125e-02	1.368258e-05	1.950659e-03
9.733291e-02	9.341928e-02	2.487559e-05	1.698582e-03
9.986664e-02	9.850373e-02	1.941349e-05	1.464459e-03
1.024408e-01	1.032343e-01	2.048988e-05	2.130856e-03
1.050324e-01	1.099880e-01	1.554454e-05	1.848554e-03
1.076308e-01	1.160398e-01	2.352766e-05	1.960736e-03
1.101537e-01	1.193104e-01	1.825246e-05	2.205974e-03
1.127120e-01	1.289880e-01	2.243842e-05	1.453310e-03
1.153026e-01	1.356079e-01	2.316216e-05	9.529463e-04
1.178323e-01	1.429488e-01	1.728916e-05	1.013188e-03
1.204504e-01	1.475341e-01	2.370905e-05	1.957768e-03
1.229912e-01	1.526074e-01	1.415647e-05	2.250957e-03
1.255670e-01	1.600937e-01	1.999895e-05	1.452101e-03
1.281352e-01	1.671996e-01	1.594070e-05	1.881430e-03
1.307409e-01	1.776561e-01	1.524970e-05	1.564352e-03
1.332805e-01	1.838351e-01	1.675729e-05	1.813594e-03
1.358338e-01	1.914354e-01	1.395098e-05	2.599982e-03
1.384099e-01	1.968637e-01	1.464993e-05	2.643095e-03
1.409901e-01	2.069116e-01	8.447438e-06	2.378954e-03
1.435782e-01	2.127977e-01	8.191519e-06	2.215101e-03
1.461400e-01	2.197584e-01	1.058171e-05	2.293344e-03
1.487041e-01	2.270040e-01	1.410754e-05	2.091587e-03
1.512794e-01	2.356265e-01	1.790758e-05	1.036600e-03
1.538442e-01	2.425586e-01	1.360601e-05	1.260500e-03
1.564338e-01	2.535225e-01	1.466292e-05	1.089188e-03
1.590002e-01	2.564576e-01	1.036195e-05	1.832718e-03
1.615822e-01	2.683371e-01	1.368267e-05	1.496099e-03
1.641319e-01	2.727327e-01	1.013684e-05	1.704262e-03
1.667083e-01	2.787382e-01	7.077111e-06	1.494503e-03
1.692751e-01	2.858656e-01	7.950252e-06	1.956714e-03
1.718555e-01	2.945559e-01	8.203152e-06	1.604186e-03
1.744390e-01	3.003373e-01	1.079579e-05	1.386359e-03
1.769860e-01	3.092361e-01	1.315959e-05	1.670398e-03
1.795615e-01	3.141341e-01	8.013981e-06	1.471148e-03
1.821525e-01	3.221809e-01	9.825082e-06	1.612481e-03
1.847157e-01	3.270178e-01	1.302005e-05	1.143443e-03
1.872798e-01	3.357362e-01	1.116921e-05	1.395443e-03
1.898517e-01	3.415900e-01	9.430172e-06	1.278111e-03
1.924457e-01	3.487824e-01	1.008242e-05	1.564927e-03
1.950001e-01	3.538715e-01	8.168392e-06	1.326226e-03
1.975605e-01	3.595909e-01	9.288896e-06	1.312147e-03
2.001467e-01	3.658965e-01	9.051300e-06	1.249485e-03
2.027065e-01	3.710329e-01	4.439753e-06	1.001364e-03
2.052668e-01	3.772067e-01	8.666940e-06	1.204346e-03
2.078406e-01	3.843439e-01	8.772031e-06	1.254985e-03
2.104202e-01	3.902219e-01	5.905858e-06	1.378248e-03
2.129972e-01	3.950401e-01	4.796339e-06	1.324483e-03
2.155639e-01	4.013264e-01	7.532257e-06	1.044677e-03
2.181271e-01	4.054321e-01	9.394496e-06	1.196009e-03
2.207086e-01	4.119550e-01	7.332036e-06	1.097626e-03
2.232753e-01	4.151633e-01	7.533424e-06	8.786385e-04
2.258475e-01	4.213222e-01	6.994190e-06	1.230108e-03
2.284040e-01	4.269674e-01	1.016900e-05	8.486027e-04
2.309982e-01	4.314844e-01	7.223534e-06	1.020920e-03
2.335626e-01	4.360084e-01	1.099462e-05	1.031434e-03
2.361304e-01	4.410174e-01	7.059906e-06	8.903101e-04
2.386879e-01	4.449090e-01	8.316036e-06	1.398365e-03
2.412582e-01	4.498911e-01	3.969408e-06	9.787692e-04
2.438374e-01	4.541735e-01	6.312838e-06	1.182311e-03
2.464182e-01	4.576690e-01	9.342543e-06	9.749907e-04
2.489844e-01	4.624776e-01	8.562055e-06	8.824058e-04
2.515622e-01	4.677861e-01	4.904127e-06	9.345391e-04
2.541326e-01	4.717552e-01	1.036047e-05	8.501223e-04
2.567068e-01	4.751375e-01	8.762550e-06	8.637977e-04
2.592771e-01	4.781603e-01	7.923256e-06	9.097425e-04
2.618373e-01	4.821334e-01	5.253437e-06	8.537458e-04
2.643947e-01	4.856355e-01	5.671545e-06	6.428080e-04
2.669694e-01	4.893765e-01	6.626259e-06	7.206183e-04
2.695310e-01	4.935859e-01	1.065037e-05	7.798200e-04
2.720836e-01	4.955958e-01	1.654689e-05	7.142357e-04
2.746149e-01	4.985261e-01	2.365429e-05	6.747545e-04
2.771911e-01	5.002900e-01	1.273555e-05	8.087387e-04
2.796920e-01	5.029625e-01	1.862050e-05	8.582721e-04
2.822698e-01	5.037713e-01	2.612337e-05	8.644467e-04
2.847570e-01	5.056168e-01	2.256803e-05	1.437131e-03
2.873659e-01	5.066874e-01	6.758657e-05	1.547768e-03
2.899032e-01	5.049613e-01	6.640127e-05	2.675661e-03
2.923854e-01	5.091658e-01	8.982002e-05	2.172291e-03
2.949315e-01	5.115929e-01	8.219268e-05	3.797763e-03
