#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.710395e-01	8.203627e-03	3.935273e-04	1.735565e-03
2.764412e-01	5.241068e-03	4.127707e-04	1.137214e-03
2.822187e-01	6.840479e-03	3.675842e-04	1.215383e-03
2.875153e-01	6.475887e-03	4.493355e-04	1.134804e-03
2.936240e-01	6.651606e-03	3.795374e-04	1.079150e-03
2.984892e-01	5.529373e-03	2.997561e-04	6.866909e-04
3.046541e-01	7.816567e-03	2.423406e-04	1.545249e-03
3.100481e-01	7.699344e-03	2.215986e-04	1.290022e-03
3.156032e-01	9.785403e-03	2.826597e-04	1.565851e-03
3.211200e-01	1.009373e-02	2.288566e-04	1.049370e-03
3.269633e-01	1.109245e-02	1.595959e-04	1.350077e-03
3.325483e-01	1.117438e-02	3.149184e-04	9.292747e-04
3.385757e-01	1.314094e-02	2.183560e-04	1.249767e-03
3.438283e-01	1.324337e-02	9.067412e-05	1.577584e-03
3.492879e-01	1.608121e-02	1.229942e-04	9.505948e-04
3.549465e-01	1.657012e-02	1.577095e-04	9.274896e-04
3.603601e-01	1.634351e-02	1.406496e-04	1.539185e-03
3.663116e-01	1.887803e-02	1.171788e-04	1.371022e-03
3.718186e-01	2.150411e-02	1.735942e-04	1.484519e-03
3.776239e-01	2.599676e-02	8.878834e-05	8.342289e-04
3.832596e-01	3.074748e-02	1.195816e-04	1.128463e-03
3.885912e-01	3.266068e-02	1.115760e-04	1.462407e-03
3.941343e-01	3.622119e-02	8.814076e-05	1.534351e-03
3.998676e-01	4.158964e-02	1.136288e-04	1.818816e-03
4.053913e-01	4.839471e-02	7.168103e-05	1.332521e-03
4.108946e-01	5.414771e-02	6.397448e-05	1.779763e-03
4.165057e-01	6.245571e-02	8.646077e-05	3.617204e-03
4.221941e-01	7.309884e-02	4.048785e-05	2.730584e-03
4.278775e-01	8.861494e-02	5.862579e-05	2.457235e-03
4.333971e-01	1.019407e-01	5.330851e-05	2.545476e-03
4.388460e-01	1.205250e-01	4.036969e-05	2.332460e-03
4.445368e-01	1.383111e-01	3.099049e-05	2.798369e-03
4.501199e-01	1.567321e-01	4.746965e-05	2.934226e-03
4.557319e-01	1.838975e-01	3.397444e-05	3.173440e-03
4.613833e-01	2.042271e-01	3.614603e-05	2.446421e-03
4.669796e-01	2.277779e-01	4.563884e-05	2.705655e-03
4.725441e-01	2.515380e-01	3.088571e-05	2.567891e-03
4.781463e-01	2.721306e-01	3.164398e-05	3.376006e-03
4.837718e-01	2.933977e-01	1.966026e-05	3.624808e-03
4.893433e-01	3.122343e-01	1.925884e-05	3.666998e-03
4.949740e-01	3.326373e-01	2.038255e-05	3.497885e-03
5.005293e-01	3.515419e-01	2.768193e-05	2.962333e-03
5.061573e-01	3.687958e-01	1.214013e-05	2.656156e-03
5.117249e-01	3.866624e-01	1.829332e-05	1.933806e-03
5.173297e-01	4.025853e-01	2.488979e-05	2.523673e-03
5.229398e-01	4.164268e-01	1.475270e-05	2.412493e-03
5.285251e-01	4.316857e-01	2.045106e-05	2.517047e-03
5.341364e-01	4.462758e-01	1.667085e-05	1.508579e-03
5.397340e-01	4.572554e-01	1.693527e-05	1.667661e-03
5.453324e-01	4.676435e-01	1.677284e-05	2.137571e-03
5.509440e-01	4.792122e-01	1.013072e-05	1.595988e-03
5.565474e-01	4.875545e-01	1.475360e-05	1.810293e-03
5.621086e-01	4.968820e-01	1.349658e-05	1.540600e-03
5.677027e-01	5.055506e-01	1.872920e-05	1.569035e-03
5.733304e-01	5.119062e-01	1.928316e-05	1.178803e-03
5.789291e-01	5.213382e-01	6.389434e-06	1.172152e-03
5.845373e-01	5.280878e-01	1.333376e-05	1.290025e-03
5.901243e-01	5.345833e-01	7.551082e-06	1.492684e-03
5.957346e-01	5.404718e-01	1.050033e-05	1.235047e-03
6.013492e-01	5.464037e-01	1.100525e-05	8.023237e-04
6.069483e-01	5.521706e-01	9.732401e-06	1.039422e-03
6.125348e-01	5.569363e-01	1.146662e-05	9.928630e-04
6.181425e-01	5.615087e-01	1.007656e-05	1.028696e-03
6.237465e-01	5.659266e-01	8.648723e-06	6.815907e-04
6.293374e-01	5.705221e-01	9.556097e-06	6.078137e-04
6.349216e-01	5.748753e-01	9.897257e-06	7.120241e-04
6.405013e-01	5.787628e-01	1.534039e-05	5.407016e-04
6.461238e-01	5.823533e-01	1.127484e-05	5.000266e-04
6.517357e-01	5.855990e-01	9.748163e-06	5.611257e-04
6.573499e-01	5.888524e-01	8.584072e-06	4.515991e-04
6.629273e-01	5.930218e-01	8.696997e-06	4.537752e-04
6.685314e-01	5.954958e-01	9.764307e-06	3.448482e-04
6.741429e-01	5.986936e-01	1.172557e-05	4.351529e-04
6.797019e-01	6.020628e-01	1.527840e-05	3.697196e-04
6.852883e-01	6.043874e-01	1.352600e-05	3.422598e-04
6.906270e-01	6.068963e-01	5.375357e-05	2.607047e-04
6.956735e-01	6.091078e-01	6.786620e-05	5.705360e-04
7.008383e-01	6.091327e-01	8.777427e-05	8.759506e-04
7.059175e-01	6.084057e-01	1.797650e-04	3.523289e-03
