#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
1.375447e-02	3.241746e-02	1.346804e-04	3.206823e-03
1.686638e-02	3.372543e-02	2.176124e-04	2.369071e-03
2.032960e-02	3.842004e-02	1.395790e-04	2.769948e-03
2.377971e-02	3.914379e-02	8.675745e-05	1.682387e-03
2.693087e-02	3.784547e-02	1.775853e-04	1.357989e-03
3.030179e-02	3.681923e-02	1.117367e-04	1.940782e-03
3.346255e-02	4.286166e-02	1.105270e-04	1.421683e-03
3.675495e-02	3.999381e-02	6.958673e-05	1.779316e-03
3.996371e-02	4.642883e-02	7.808557e-05	1.832106e-03
4.331324e-02	5.274368e-02	4.848123e-05	1.564946e-03
4.663967e-02	5.235237e-02	6.434290e-05	2.334539e-03
4.996709e-02	5.567795e-02	5.484201e-05	2.357491e-03
5.316720e-02	6.059093e-02	4.490739e-05	2.083651e-03
5.653898e-02	6.094211e-02	5.424374e-05	1.382751e-03
5.984543e-02	6.509740e-02	5.019761e-05	1.863253e-03
6.319376e-02	7.051865e-02	5.055751e-05	2.071423e-03
6.642609e-02	7.279010e-02	2.383506e-05	2.006988e-03
6.982633e-02	7.618765e-02	5.781544e-05	2.195819e-03
7.307366e-02	7.948840e-02	3.199532e-05	1.833929e-03
7.639614e-02	8.156750e-02	4.603329e-05	1.626936e-03
7.970250e-02	8.967429e-02	3.621536e-05	2.777327e-03
8.296721e-02	9.346596e-02	2.915517e-05	1.951143e-03
8.624433e-02	9.531088e-02	3.641798e-05	1.701410e-03
8.950334e-02	1.017001e-01	3.580537e-05	2.100414e-03
9.291661e-02	1.032071e-01	3.869335e-05	2.105340e-03
9.622563e-02	1.083743e-01	4.654507e-05	2.538808e-03
9.952185e-02	1.136433e-01	3.640489e-05	1.152968e-03
1.028549e-01	1.161796e-01	3.898888e-05	2.711328e-03
1.061161e-01	1.238996e-01	1.968241e-05	2.814500e-03
1.094467e-01	1.236612e-01	2.650067e-05	1.887877e-03
1.127601e-01	1.281919e-01	2.734408e-05	1.924204e-03
1.160839e-01	1.341683e-01	2.647079e-05	1.386199e-03
1.194141e-01	1.374076e-01	3.192700e-05	1.313442e-03
1.226916e-01	1.455655e-01	3.218097e-05	2.220224e-03
1.259641e-01	1.503607e-01	1.862991e-05	1.548146e-03
1.293043e-01	1.529247e-01	2.395511e-05	1.642549e-03
1.326366e-01	1.605782e-01	2.755130e-05	2.689243e-03
1.359014e-01	1.636644e-01	2.552576e-05	2.245674e-03
1.391879e-01	1.713291e-01	2.201164e-05	1.912869e-03
1.425066e-01	1.758203e-01	3.160893e-05	1.723604e-03
1.457864e-01	1.796669e-01	1.858908e-05	1.705481e-03
