#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.388986e-01	3.886175e-01	9.649033e-06	1.486870e-03
2.418752e-01	3.920907e-01	1.195229e-05	9.039757e-04
2.448375e-01	3.939763e-01	9.745387e-06	9.529948e-04
2.477905e-01	3.970324e-01	1.608911e-05	7.445002e-04
2.507714e-01	3.988117e-01	7.873547e-06	7.620896e-04
2.536971e-01	4.027271e-01	1.227485e-05	1.007910e-03
2.566749e-01	4.058910e-01	8.806421e-06	8.283882e-04
2.596522e-01	4.069515e-01	8.014383e-06	7.824865e-04
2.626022e-01	4.093905e-01	6.704735e-06	7.866490e-04
2.655617e-01	4.132609e-01	1.064647e-05	8.435734e-04
2.685109e-01	4.160173e-01	1.222324e-05	1.087603e-03
2.714595e-01	4.169117e-01	1.144126e-05	9.142249e-04
2.744269e-01	4.201655e-01	1.398706e-05	9.579321e-04
2.773872e-01	4.222905e-01	1.250023e-05	9.288329e-04
2.803518e-01	4.246480e-01	7.131501e-06	7.203950e-04
2.833175e-01	4.272962e-01	7.724982e-06	1.034114e-03
2.862751e-01	4.300595e-01	1.004572e-05	7.597322e-04
2.892385e-01	4.321608e-01	1.474063e-05	6.865758e-04
2.921833e-01	4.339108e-01	1.331080e-05	5.961944e-04
2.951410e-01	4.368571e-01	7.069085e-06	1.024175e-03
2.980986e-01	4.395375e-01	1.285697e-05	9.038880e-04
3.010519e-01	4.410422e-01	8.442167e-06	9.839659e-04
3.040235e-01	4.428811e-01	9.577945e-06	9.060435e-04
3.070008e-01	4.458523e-01	8.498592e-06	6.299177e-04
3.099581e-01	4.477552e-01	1.092352e-05	7.323130e-04
3.129140e-01	4.500416e-01	1.180778e-05	6.077863e-04
3.158733e-01	4.514073e-01	1.485595e-05	7.257252e-04
3.188209e-01	4.546901e-01	1.303931e-05	5.754684e-04
3.217689e-01	4.553625e-01	9.582117e-06	8.616032e-04
3.247041e-01	4.569773e-01	1.385700e-05	8.014588e-04
3.276877e-01	4.586639e-01	1.408554e-05	5.409780e-04
3.306447e-01	4.596091e-01	2.028638e-05	7.491887e-04
3.334659e-01	4.624741e-01	2.663094e-05	5.558185e-04
3.364316e-01	4.624614e-01	2.283540e-05	7.896527e-04
3.394102e-01	4.632264e-01	4.465845e-05	6.709117e-04
3.423271e-01	4.640881e-01	4.579270e-05	8.513615e-04
3.451612e-01	4.671973e-01	6.244386e-05	1.372762e-03
3.481238e-01	4.668564e-01	7.551473e-05	1.498765e-03
3.510760e-01	4.654900e-01	1.119808e-04	2.878476e-03
