#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
3.036947e-01	4.518036e-02	5.401620e-05	1.447456e-03
3.084218e-01	5.135063e-02	7.763326e-05	1.332945e-03
3.131093e-01	5.790817e-02	4.423824e-05	2.036650e-03
3.175353e-01	6.532154e-02	5.592214e-05	1.921788e-03
3.222942e-01	7.111390e-02	7.053422e-05	2.201231e-03
3.269958e-01	8.246004e-02	2.685423e-05	2.276411e-03
3.315389e-01	9.408813e-02	6.225933e-05	1.986462e-03
3.361745e-01	1.075102e-01	3.721410e-05	2.278974e-03
3.408465e-01	1.172930e-01	3.619491e-05	1.478084e-03
3.454767e-01	1.342637e-01	3.263575e-05	2.728545e-03
3.501320e-01	1.486201e-01	2.663588e-05	3.466165e-03
3.547077e-01	1.611365e-01	3.463083e-05	1.868972e-03
3.593780e-01	1.778671e-01	3.018699e-05	2.476444e-03
3.640204e-01	1.930570e-01	1.997236e-05	1.523007e-03
3.686776e-01	2.097831e-01	2.026230e-05	1.826371e-03
3.732803e-01	2.278425e-01	2.479653e-05	2.706136e-03
3.779600e-01	2.456849e-01	1.600001e-05	1.971193e-03
3.826160e-01	2.592265e-01	1.237494e-05	2.227944e-03
3.872117e-01	2.767820e-01	1.709591e-05	1.922144e-03
3.918456e-01	2.889535e-01	1.851992e-05	2.178331e-03
3.964867e-01	3.052055e-01	2.107190e-05	1.677426e-03
4.011063e-01	3.210802e-01	1.372423e-05	2.055448e-03
4.057409e-01	3.348843e-01	1.375745e-05	1.357254e-03
4.103971e-01	3.487345e-01	8.702733e-06	1.976459e-03
4.150198e-01	3.614374e-01	1.901540e-05	2.094041e-03
4.196702e-01	3.749330e-01	1.456256e-05	1.789629e-03
4.243200e-01	3.856607e-01	1.292603e-05	1.533109e-03
4.289598e-01	3.975154e-01	1.269019e-05	1.537681e-03
4.335844e-01	4.094850e-01	9.265275e-06	1.879008e-03
4.382386e-01	4.200237e-01	1.266120e-05	1.815906e-03
4.428637e-01	4.299931e-01	1.656453e-05	1.609339e-03
4.474999e-01	4.388038e-01	8.202448e-06	1.654993e-03
4.521337e-01	4.480536e-01	9.358020e-06	1.278081e-03
4.567709e-01	4.561972e-01	1.200661e-05	8.399934e-04
4.614247e-01	4.644919e-01	1.026603e-05	1.006883e-03
4.660373e-01	4.726451e-01	7.543964e-06	1.052254e-03
4.706590e-01	4.795922e-01	8.395150e-06	1.274519e-03
4.753209e-01	4.866935e-01	1.225470e-05	9.862156e-04
4.799527e-01	4.931553e-01	1.070864e-05	7.583818e-04
4.845889e-01	4.983996e-01	1.007813e-05	1.152214e-03
4.892090e-01	5.037416e-01	5.573670e-06	1.094480e-03
4.938441e-01	5.104831e-01	6.318943e-06	8.554059e-04
4.985067e-01	5.149030e-01	1.069621e-05	8.429420e-04
5.031200e-01	5.200238e-01	1.110352e-05	7.202226e-04
5.077677e-01	5.251778e-01	9.542192e-06	9.229362e-04
5.124207e-01	5.296429e-01	1.096144e-05	9.602324e-04
5.170506e-01	5.336540e-01	1.195880e-05	7.231880e-04
5.216622e-01	5.378428e-01	1.235554e-05	8.500278e-04
5.263177e-01	5.415958e-01	9.586624e-06	8.917704e-04
5.309556e-01	5.454982e-01	1.195538e-05	8.784858e-04
5.355953e-01	5.496700e-01	1.396405e-05	7.883901e-04
5.402326e-01	5.527117e-01	8.597631e-06	7.918943e-04
5.448547e-01	5.558508e-01	9.459055e-06	7.359686e-04
5.494973e-01	5.597718e-01	6.262379e-06	6.953767e-04
5.541434e-01	5.623441e-01	9.409414e-06	5.203663e-04
5.587558e-01	5.651912e-01	1.867938e-05	7.242197e-04
5.633431e-01	5.688552e-01	2.487830e-05	5.876157e-04
5.678672e-01	5.711756e-01	2.751829e-05	3.378283e-04
5.721844e-01	5.728515e-01	4.638413e-05	6.652203e-04
5.767030e-01	5.762676e-01	8.555048e-05	7.676609e-04
5.811260e-01	5.793395e-01	1.178651e-04	1.454855e-03
5.853062e-01	5.823742e-01	2.411470e-04	3.456179e-03
