#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
8.414150e-03	4.906129e-02	1.807719e-04	4.079238e-03
1.158629e-02	5.219745e-02	1.824071e-04	4.827717e-03
1.460111e-02	5.333499e-02	7.044028e-05	2.968590e-03
1.755952e-02	6.019786e-02	9.963149e-05	3.458210e-03
2.037364e-02	6.543532e-02	1.154217e-04	3.171581e-03
2.347859e-02	7.298674e-02	9.872831e-05	3.061005e-03
2.645710e-02	8.256319e-02	4.345228e-05	2.433784e-03
2.953110e-02	9.127670e-02	5.515890e-05	3.169984e-03
3.229198e-02	9.361268e-02	6.334383e-05	3.651721e-03
3.533633e-02	1.047950e-01	4.962363e-05	3.436230e-03
3.834024e-02	1.109038e-01	4.506138e-05	4.403897e-03
4.136599e-02	1.188426e-01	4.018162e-05	2.629697e-03
4.427636e-02	1.300342e-01	4.769304e-05	3.544603e-03
4.722099e-02	1.316472e-01	5.544577e-05	3.502259e-03
5.017822e-02	1.364436e-01	2.365496e-05	3.203903e-03
5.318846e-02	1.454095e-01	5.098174e-05	4.388640e-03
5.621361e-02	1.532858e-01	1.593620e-05	4.718184e-03
5.922219e-02	1.601612e-01	3.927670e-05	3.981106e-03
6.222735e-02	1.662824e-01	2.487108e-05	4.594005e-03
6.514630e-02	1.709217e-01	3.132810e-05	4.021958e-03
6.812490e-02	1.751790e-01	3.132452e-05	3.750125e-03
7.112262e-02	1.807848e-01	2.688399e-05	2.791725e-03
7.410543e-02	1.831744e-01	3.780766e-05	2.110570e-03
7.708389e-02	1.918760e-01	3.062628e-05	4.548084e-03
8.002376e-02	1.968690e-01	3.966680e-05	3.928502e-03
8.302403e-02	1.967858e-01	3.809683e-05	4.395317e-03
8.601116e-02	2.046065e-01	2.519613e-05	2.817314e-03
8.900659e-02	2.057539e-01	2.719718e-05	4.055932e-03
9.201144e-02	2.110827e-01	2.302453e-05	4.204105e-03
9.496671e-02	2.124540e-01	3.775123e-05	3.558319e-03
9.797356e-02	2.198879e-01	3.236992e-05	4.102814e-03
1.009246e-01	2.253772e-01	2.392936e-05	3.245641e-03
1.039393e-01	2.278395e-01	2.159614e-05	3.347954e-03
1.069045e-01	2.314007e-01	2.176303e-05	3.610941e-03
1.098802e-01	2.337197e-01	1.638405e-05	3.012760e-03
1.129088e-01	2.379637e-01	2.157388e-05	2.231246e-03
1.158556e-01	2.430527e-01	2.183551e-05	3.175556e-03
1.188055e-01	2.492444e-01	2.429282e-05	2.560774e-03
1.217689e-01	2.522567e-01	2.037944e-05	2.495704e-03
1.247410e-01	2.569714e-01	1.573084e-05	2.694122e-03
1.277617e-01	2.610395e-01	2.199438e-05	2.734840e-03
1.307466e-01	2.640922e-01	1.391580e-05	3.249254e-03
1.337416e-01	2.675845e-01	1.612219e-05	2.228507e-03
1.367081e-01	2.733340e-01	2.331980e-05	2.138961e-03
1.397333e-01	2.753570e-01	1.440274e-05	3.010312e-03
1.427136e-01	2.792816e-01	1.467809e-05	2.621399e-03
1.456911e-01	2.814781e-01	1.280846e-05	3.391019e-03
1.487077e-01	2.874484e-01	2.364009e-05	3.014245e-03
1.516452e-01	2.906179e-01	1.563064e-05	1.986947e-03
1.545948e-01	2.947803e-01	1.556640e-05	2.277376e-03
1.575929e-01	2.986499e-01	2.212819e-05	2.298560e-03
1.605508e-01	3.041839e-01	1.263013e-05	1.701688e-03
1.635390e-01	3.053380e-01	2.379502e-05	1.941492e-03
1.665537e-01	3.086617e-01	1.428947e-05	2.299818e-03
1.695425e-01	3.129927e-01	1.569479e-05	2.192914e-03
1.725081e-01	3.140483e-01	2.530489e-05	2.554116e-03
1.754765e-01	3.217124e-01	1.059372e-05	1.708157e-03
1.784991e-01	3.239549e-01	1.809387e-05	1.704104e-03
1.814577e-01	3.262820e-01	1.815482e-05	2.078467e-03
1.844376e-01	3.324286e-01	1.489032e-05	1.797716e-03
1.874357e-01	3.341026e-01	2.063265e-05	2.267430e-03
1.904010e-01	3.367830e-01	1.710909e-05	2.604392e-03
1.933648e-01	3.409911e-01	1.518266e-05	2.151918e-03
1.963553e-01	3.445749e-01	1.501263e-05	2.029445e-03
1.993537e-01	3.476894e-01	2.033930e-05	2.091698e-03
2.023294e-01	3.509760e-01	1.706531e-05	1.801620e-03
2.053077e-01	3.534615e-01	1.685126e-05	2.074133e-03
2.082965e-01	3.587131e-01	1.162951e-05	1.882529e-03
2.112939e-01	3.608267e-01	1.834736e-05	1.623794e-03
2.142653e-01	3.628139e-01	1.161825e-05	1.180383e-03
2.172587e-01	3.658399e-01	1.405625e-05	1.549395e-03
2.202275e-01	3.703378e-01	5.470766e-06	1.388734e-03
2.232206e-01	3.721642e-01	1.583900e-05	9.829883e-04
2.261586e-01	3.745324e-01	1.659589e-05	1.384503e-03
2.291589e-01	3.771426e-01	1.462345e-05	1.156239e-03
2.321409e-01	3.822757e-01	1.573346e-05	1.298554e-03
2.351262e-01	3.837013e-01	1.432691e-05	1.195834e-03
2.381145e-01	3.871081e-01	2.140063e-05	1.451417e-03
2.411061e-01	3.904245e-01	1.523435e-05	1.528497e-03
2.441052e-01	3.924183e-01	1.539588e-05	9.562641e-04
2.470780e-01	3.942049e-01	1.662752e-05	1.025958e-03
2.500481e-01	3.977922e-01	1.620740e-05	7.663239e-04
2.530342e-01	4.013210e-01	1.446315e-05	1.464193e-03
2.560084e-01	4.026850e-01	2.008891e-05	1.309977e-03
2.589906e-01	4.059722e-01	1.186010e-05	8.925849e-04
2.619792e-01	4.082788e-01	1.459783e-05	1.028770e-03
2.649427e-01	4.113756e-01	1.616161e-05	9.252560e-04
2.679211e-01	4.133650e-01	1.388055e-05	9.709491e-04
2.709200e-01	4.156679e-01	1.298498e-05	1.362510e-03
2.739062e-01	4.191398e-01	1.440016e-05	1.265936e-03
2.768978e-01	4.211160e-01	1.139969e-05	1.485506e-03
2.798662e-01	4.232224e-01	1.220476e-05	1.165015e-03
2.828685e-01	4.250523e-01	1.334305e-05	9.847777e-04
2.858427e-01	4.279523e-01	6.979705e-06	1.035029e-03
2.888041e-01	4.307030e-01	1.131002e-05	8.071244e-04
2.917870e-01	4.326498e-01	9.361057e-06	8.987944e-04
2.947774e-01	4.348286e-01	1.071054e-05	1.034464e-03
2.977721e-01	4.376854e-01	1.931964e-05	9.829711e-04
3.007480e-01	4.393289e-01	1.466208e-05	8.756789e-04
3.037137e-01	4.406782e-01	1.100300e-05	8.508344e-04
3.067173e-01	4.435302e-01	8.243022e-06	1.096101e-03
3.096927e-01	4.459142e-01	1.073453e-05	7.606552e-04
3.126922e-01	4.467315e-01	1.504406e-05	6.955011e-04
3.156606e-01	4.490692e-01	9.333035e-06	7.335825e-04
3.186449e-01	4.511774e-01	8.189466e-06	4.648679e-04
3.216039e-01	4.535049e-01	2.220548e-05	8.903234e-04
3.245947e-01	4.547145e-01	1.832987e-05	1.014308e-03
3.275555e-01	4.553395e-01	2.405963e-05	1.163939e-03
3.304552e-01	4.583320e-01	2.147142e-05	7.689662e-04
