#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
3.100392e-01	2.065033e-01	1.876753e-05	2.748255e-03
3.140059e-01	2.191596e-01	2.157826e-05	3.013510e-03
3.180173e-01	2.353367e-01	2.723253e-05	2.620264e-03
3.219982e-01	2.476394e-01	2.324182e-05	2.910496e-03
3.260213e-01	2.616869e-01	1.887595e-05	2.543702e-03
3.299889e-01	2.785553e-01	1.472245e-05	2.655139e-03
3.339520e-01	2.904938e-01	1.641290e-05	3.141239e-03
3.379606e-01	3.041000e-01	1.532010e-05	3.272100e-03
3.419253e-01	3.179950e-01	2.027687e-05	3.275739e-03
3.459143e-01	3.309519e-01	1.691348e-05	2.690973e-03
3.499138e-01	3.422102e-01	2.152209e-05	3.114413e-03
3.538995e-01	3.559653e-01	1.399204e-05	2.363422e-03
3.579009e-01	3.669106e-01	1.199287e-05	2.625976e-03
3.619047e-01	3.781443e-01	1.273666e-05	2.592262e-03
3.658622e-01	3.892671e-01	1.484798e-05	2.341989e-03
3.698740e-01	3.976227e-01	1.196161e-05	2.272046e-03
3.738558e-01	4.087560e-01	9.799408e-06	2.177143e-03
3.778418e-01	4.181438e-01	8.979288e-06	2.153003e-03
3.818255e-01	4.277663e-01	1.293723e-05	1.757336e-03
3.858231e-01	4.366600e-01	1.248590e-05	2.014098e-03
3.898096e-01	4.446611e-01	6.931247e-06	1.250084e-03
3.938218e-01	4.540324e-01	9.597671e-06	1.576953e-03
3.977958e-01	4.609110e-01	1.304779e-05	1.563906e-03
4.017925e-01	4.674658e-01	1.068936e-05	1.341750e-03
4.057893e-01	4.752857e-01	8.933367e-06	1.197514e-03
4.097867e-01	4.823620e-01	7.203509e-06	1.424446e-03
4.137754e-01	4.893879e-01	7.476890e-06	1.247519e-03
4.177587e-01	4.949705e-01	7.153124e-06	1.163900e-03
4.217600e-01	5.019192e-01	6.552160e-06	1.074730e-03
4.257409e-01	5.066000e-01	6.665028e-06	9.909799e-04
4.297198e-01	5.128152e-01	9.470404e-06	1.395181e-03
4.337172e-01	5.181423e-01	7.303259e-06	7.264032e-04
4.377136e-01	5.239033e-01	9.634739e-06	9.417460e-04
4.417141e-01	5.276169e-01	1.069681e-05	8.366628e-04
4.456943e-01	5.332986e-01	6.391759e-06	8.208446e-04
4.496761e-01	5.369771e-01	8.119302e-06	1.108812e-03
4.536740e-01	5.411289e-01	8.687470e-06	6.448034e-04
4.576522e-01	5.457501e-01	7.463173e-06	7.154488e-04
4.616376e-01	5.487436e-01	1.043324e-05	5.958040e-04
4.656304e-01	5.523201e-01	1.688529e-05	4.810888e-04
4.695684e-01	5.564463e-01	1.809387e-05	5.273908e-04
4.734766e-01	5.589866e-01	2.628326e-05	6.679891e-04
4.772721e-01	5.625060e-01	6.922416e-05	5.160855e-04
4.812043e-01	5.634050e-01	8.396674e-05	9.029514e-04
4.849085e-01	5.648978e-01	7.462039e-05	1.302970e-03
4.887153e-01	5.699362e-01	1.485319e-04	3.916948e-03
