#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.849492e-01	2.511836e-01	2.918226e-05	1.668735e-03
2.889493e-01	2.604873e-01	1.867462e-05	1.594506e-03
2.929430e-01	2.673668e-01	1.943682e-05	2.196859e-03
2.969479e-01	2.727320e-01	1.860571e-05	1.765073e-03
3.009429e-01	2.838785e-01	2.088132e-05	1.370550e-03
3.049166e-01	2.906273e-01	1.262310e-05	1.421753e-03
3.089474e-01	2.952468e-01	1.624010e-05	1.353377e-03
3.129547e-01	3.054651e-01	1.649631e-05	1.601910e-03
3.169402e-01	3.144445e-01	8.584715e-06	1.807508e-03
3.209201e-01	3.191598e-01	1.105180e-05	1.146849e-03
3.249175e-01	3.282845e-01	1.749828e-05	1.994664e-03
3.288928e-01	3.336368e-01	1.388145e-05	1.414806e-03
3.328884e-01	3.422022e-01	1.196029e-05	1.603813e-03
3.368816e-01	3.487596e-01	1.542922e-05	2.209178e-03
3.408742e-01	3.533793e-01	9.127213e-06	1.479828e-03
3.448826e-01	3.608635e-01	1.604496e-05	1.520465e-03
3.488651e-01	3.659659e-01	1.301946e-05	1.629040e-03
3.528661e-01	3.707702e-01	1.122550e-05	1.367828e-03
3.568225e-01	3.761835e-01	1.614701e-05	1.206653e-03
3.608411e-01	3.820943e-01	1.139874e-05	1.249949e-03
3.648294e-01	3.880311e-01	1.314973e-05	1.252884e-03
3.688325e-01	3.932808e-01	1.256416e-05	1.382102e-03
3.728212e-01	3.987527e-01	1.086213e-05	9.487068e-04
3.768353e-01	4.044813e-01	9.238223e-06	1.245179e-03
3.808094e-01	4.091499e-01	1.128984e-05	1.013427e-03
3.847964e-01	4.144189e-01	1.299596e-05	1.077722e-03
3.887818e-01	4.177673e-01	1.578386e-05	7.800462e-04
3.927787e-01	4.239623e-01	7.085226e-06	1.036522e-03
3.967920e-01	4.277313e-01	8.187338e-06	9.989625e-04
4.007706e-01	4.316539e-01	1.289456e-05	8.828679e-04
4.047673e-01	4.352983e-01	1.086685e-05	1.359525e-03
4.087778e-01	4.397192e-01	1.513240e-05	1.137088e-03
4.127698e-01	4.440310e-01	1.362662e-05	1.137457e-03
4.167389e-01	4.480938e-01	1.270597e-05	1.064103e-03
4.207618e-01	4.516927e-01	8.317128e-06	7.216951e-04
4.247415e-01	4.558469e-01	6.844505e-06	9.371813e-04
4.287294e-01	4.601219e-01	1.207572e-05	8.495554e-04
4.327144e-01	4.633084e-01	1.405637e-05	9.078323e-04
4.367103e-01	4.667801e-01	8.435408e-06	7.533994e-04
4.407191e-01	4.703192e-01	9.201954e-06	7.299266e-04
4.446932e-01	4.739989e-01	1.198847e-05	7.632856e-04
4.487009e-01	4.771704e-01	4.361781e-06	8.028681e-04
4.526787e-01	4.797462e-01	9.101110e-06	5.589254e-04
4.566452e-01	4.825563e-01	1.271453e-05	6.809410e-04
4.605773e-01	4.857248e-01	1.986877e-05	5.882915e-04
4.644024e-01	4.881687e-01	3.862036e-05	7.806282e-04
4.682361e-01	4.905946e-01	6.239960e-05	5.586580e-04
4.722382e-01	4.920738e-01	4.324629e-05	1.781563e-03
4.760725e-01	4.966230e-01	1.408244e-04	2.864548e-03
4.803269e-01	4.973324e-01	1.049599e-04	3.322103e-03
