#1:lambda	2:ipr2	3:lambda_err	4:ipr2_err
2.444225e-01	4.497945e-01	5.137689e-06	6.821451e-04
2.469664e-01	4.537072e-01	6.561229e-06	7.694652e-04
2.495065e-01	4.572456e-01	8.554925e-06	6.662460e-04
2.520492e-01	4.610097e-01	1.005846e-05	5.073310e-04
2.545785e-01	4.645933e-01	7.192929e-06	9.709805e-04
2.571142e-01	4.667267e-01	5.916055e-06	9.030989e-04
2.596620e-01	4.709946e-01	4.985384e-06	8.224037e-04
2.621890e-01	4.747990e-01	6.308644e-06	5.581001e-04
2.647246e-01	4.777778e-01	7.428107e-06	6.578401e-04
2.672609e-01	4.806675e-01	4.702689e-06	6.604738e-04
2.697852e-01	4.838239e-01	5.885964e-06	6.270054e-04
2.723282e-01	4.863241e-01	8.655005e-06	6.770622e-04
2.748640e-01	4.900255e-01	8.702200e-06	8.711952e-04
2.773867e-01	4.923440e-01	8.755480e-06	6.236625e-04
2.799074e-01	4.958594e-01	2.136641e-05	7.308111e-04
2.824411e-01	4.967939e-01	1.954164e-05	5.156421e-04
2.849282e-01	4.990636e-01	2.012357e-05	8.315750e-04
2.874757e-01	5.012555e-01	2.430709e-05	7.774660e-04
2.900279e-01	5.013453e-01	1.827938e-05	7.426340e-04
2.924921e-01	5.027248e-01	2.838869e-05	8.231675e-04
2.949975e-01	5.062149e-01	3.542672e-05	8.110810e-04
2.974889e-01	5.063796e-01	4.479721e-05	1.393415e-03
3.000248e-01	5.068811e-01	5.934453e-05	1.454001e-03
3.023326e-01	5.140465e-01	8.323991e-05	2.355565e-03
3.047820e-01	5.101335e-01	1.466758e-04	1.755846e-03
